Running ./shock1d.py

Starting from step 0
--------------------------------------------------------------------------
By default, for Open MPI 4.0 and later, infiniband ports on a device
are not used by default.  The intent is to use UCX for these devices.
You can override this policy by setting the btl_openib_allow_ib MCA parameter
to true.

  Local host:              lassen616
  Local adapter:           mlx5_1
  Local port:              1

--------------------------------------------------------------------------
--------------------------------------------------------------------------
WARNING: There was an error initializing an OpenFabrics device.

  Local host:   lassen616
  Local device: mlx5_1
--------------------------------------------------------------------------
[lassen616:20709] mca_base_component_repository_open: unable to open mca_pml_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
[1612459512.576686] [lassen616:20709:0]         mxm.c:196  MXM  WARN  The 'ulimit -s' on the system is set to 'unlimited'. This may have negative performance implications. Please set the stack size to the default value (10240) 
[lassen616:20709] mca_base_component_repository_open: unable to open mca_coll_ibm: libcollectives.so.3: cannot open shared object file: No such file or directory (ignored)
[lassen616:20709] mca_base_component_repository_open: unable to open mca_osc_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
Shock capturing parameters: alpha 0.1, s0 -7.0, kappa 0.5
Time step estimate 4.7576818033456516e-08

Viscous timestep estimate 8.662571755935413e-09

4482 elements
rank 0: sent all mesh partitions
Making discretization
Initializing soln.
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'pressure': 'Pa'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'temperature': 'K'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'mass': 'kg/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'energy': 'J/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'momentum': 'kg*m/s/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
./shock1d.py:326: DeprecationWarning: DGDiscretizationWithBoundaries.order is deprecated, consider using the orders of element groups instead. 'order' will go away in 2021.
  visualizer = make_visualizer(discr, discr.order)
Initialization for Case(y0euler)
===
Num 2d order-3 elements: 4482
Num global elements: 4482
Timestep:        5e-08
Final time:      0.0003
CFL:             1.0
Constant CFL:    False
Initialization:  pseudoY0
EOS:             IdealSingleGas

Stepping.
Status: step=0 t=0
------- P(100, 438)
------- T(298, 450)
------- dt=5e-08 cfl=1.0
------- errors=0.00168, 846, 1.2, 0
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
step.max=0 | t_sim.max=0 | t_step.max=4.5605 | min_pressure=0 | max_pressure=0 | min_temperature=0 | max_temperature=0 | memory_usage.max=833.75
step.max=3256 | t_sim.max=0.0001628 | t_step.max=1.06891 | min_pressure=99.9982 | max_pressure=488.156 | min_temperature=297.961 | max_temperature=460.868 | memory_usage.max=5853.75
step.max=3257 | t_sim.max=0.00016285 | t_step.max=1.0699 | min_pressure=99.9982 | max_pressure=488.156 | min_temperature=297.962 | max_temperature=460.868 | memory_usage.max=5853.75
step.max=3258 | t_sim.max=0.0001629 | t_step.max=1.06995 | min_pressure=99.9982 | max_pressure=488.156 | min_temperature=297.974 | max_temperature=460.868 | memory_usage.max=5853.75
step.max=3259 | t_sim.max=0.00016295 | t_step.max=1.06941 | min_pressure=99.9964 | max_pressure=488.156 | min_temperature=297.963 | max_temperature=460.868 | memory_usage.max=5853.75
step.max=3260 | t_sim.max=0.000163 | t_step.max=1.07087 | min_pressure=99.9839 | max_pressure=488.156 | min_temperature=297.947 | max_temperature=460.868 | memory_usage.max=5853.75
step.max=3261 | t_sim.max=0.00016305 | t_step.max=1.06943 | min_pressure=99.9806 | max_pressure=488.156 | min_temperature=297.944 | max_temperature=460.868 | memory_usage.max=5854.31
step.max=3262 | t_sim.max=0.0001631 | t_step.max=1.07466 | min_pressure=99.9778 | max_pressure=488.156 | min_temperature=297.941 | max_temperature=460.868 | memory_usage.max=5854.31
step.max=3263 | t_sim.max=0.00016315 | t_step.max=1.06898 | min_pressure=99.9766 | max_pressure=488.156 | min_temperature=297.938 | max_temperature=460.868 | memory_usage.max=5855.12
step.max=3264 | t_sim.max=0.0001632 | t_step.max=1.07057 | min_pressure=99.9763 | max_pressure=488.156 | min_temperature=297.936 | max_temperature=460.868 | memory_usage.max=5855.12
step.max=3265 | t_sim.max=0.00016325 | t_step.max=1.06845 | min_pressure=99.9751 | max_pressure=488.156 | min_temperature=297.933 | max_temperature=460.868 | memory_usage.max=5855.12
step.max=3266 | t_sim.max=0.0001633 | t_step.max=1.07056 | min_pressure=99.9729 | max_pressure=488.156 | min_temperature=297.928 | max_temperature=460.868 | memory_usage.max=5855.12
step.max=3267 | t_sim.max=0.00016335 | t_step.max=1.07028 | min_pressure=99.9686 | max_pressure=488.156 | min_temperature=297.918 | max_temperature=460.868 | memory_usage.max=5855.12
step.max=3268 | t_sim.max=0.0001634 | t_step.max=1.06962 | min_pressure=99.9647 | max_pressure=488.156 | min_temperature=297.913 | max_temperature=460.868 | memory_usage.max=5855.19
step.max=3269 | t_sim.max=0.00016345 | t_step.max=1.0701 | min_pressure=99.9634 | max_pressure=488.156 | min_temperature=297.908 | max_temperature=460.868 | memory_usage.max=5855.19
step.max=3270 | t_sim.max=0.0001635 | t_step.max=1.06979 | min_pressure=99.9691 | max_pressure=488.156 | min_temperature=297.909 | max_temperature=460.868 | memory_usage.max=5858.94
step.max=3271 | t_sim.max=0.00016355 | t_step.max=1.0697 | min_pressure=99.9738 | max_pressure=488.156 | min_temperature=297.906 | max_temperature=460.868 | memory_usage.max=5858.94
step.max=3272 | t_sim.max=0.0001636 | t_step.max=1.07102 | min_pressure=99.975 | max_pressure=488.156 | min_temperature=297.907 | max_temperature=460.868 | memory_usage.max=5861.25
step.max=3273 | t_sim.max=0.00016365 | t_step.max=1.07137 | min_pressure=99.9894 | max_pressure=488.156 | min_temperature=297.92 | max_temperature=460.868 | memory_usage.max=5862.62
step.max=3274 | t_sim.max=0.0001637 | t_step.max=1.07342 | min_pressure=99.9981 | max_pressure=488.156 | min_temperature=297.931 | max_temperature=460.868 | memory_usage.max=5862.62
step.max=3275 | t_sim.max=0.00016375 | t_step.max=1.07093 | min_pressure=99.9981 | max_pressure=488.156 | min_temperature=297.94 | max_temperature=460.868 | memory_usage.max=5864.94
step.max=3276 | t_sim.max=0.0001638 | t_step.max=1.07096 | min_pressure=99.9953 | max_pressure=488.156 | min_temperature=297.951 | max_temperature=460.868 | memory_usage.max=5864.94
step.max=3277 | t_sim.max=0.00016385 | t_step.max=1.0705 | min_pressure=99.9909 | max_pressure=488.156 | min_temperature=297.96 | max_temperature=460.868 | memory_usage.max=5866.88
step.max=3278 | t_sim.max=0.0001639 | t_step.max=1.07128 | min_pressure=99.9864 | max_pressure=488.156 | min_temperature=297.983 | max_temperature=460.868 | memory_usage.max=5866.88
step.max=3279 | t_sim.max=0.00016395 | t_step.max=1.0721 | min_pressure=99.981 | max_pressure=488.156 | min_temperature=297.979 | max_temperature=460.868 | memory_usage.max=5870.88
step.max=3280 | t_sim.max=0.000164 | t_step.max=1.07135 | min_pressure=99.9757 | max_pressure=488.156 | min_temperature=297.975 | max_temperature=460.868 | memory_usage.max=5872.06
step.max=3281 | t_sim.max=0.00016405 | t_step.max=1.07208 | min_pressure=99.9737 | max_pressure=488.156 | min_temperature=297.972 | max_temperature=460.868 | memory_usage.max=5873.69
step.max=3282 | t_sim.max=0.0001641 | t_step.max=1.07169 | min_pressure=99.9742 | max_pressure=488.156 | min_temperature=297.971 | max_temperature=460.868 | memory_usage.max=5873.69
step.max=3283 | t_sim.max=0.00016415 | t_step.max=1.07156 | min_pressure=99.9766 | max_pressure=488.156 | min_temperature=297.972 | max_temperature=460.868 | memory_usage.max=5873.69
step.max=3284 | t_sim.max=0.0001642 | t_step.max=1.07169 | min_pressure=99.9802 | max_pressure=488.156 | min_temperature=297.973 | max_temperature=460.868 | memory_usage.max=5877.25
step.max=3285 | t_sim.max=0.00016425 | t_step.max=1.07169 | min_pressure=99.9841 | max_pressure=488.156 | min_temperature=297.974 | max_temperature=460.868 | memory_usage.max=5877.25
step.max=3286 | t_sim.max=0.0001643 | t_step.max=1.07119 | min_pressure=99.9866 | max_pressure=488.156 | min_temperature=297.972 | max_temperature=460.868 | memory_usage.max=5881.12
step.max=3287 | t_sim.max=0.00016435 | t_step.max=1.07113 | min_pressure=99.9889 | max_pressure=488.156 | min_temperature=297.97 | max_temperature=460.868 | memory_usage.max=5881.12
step.max=3288 | t_sim.max=0.0001644 | t_step.max=1.07202 | min_pressure=99.9874 | max_pressure=488.156 | min_temperature=297.966 | max_temperature=460.868 | memory_usage.max=5881.12
step.max=3289 | t_sim.max=0.00016445 | t_step.max=1.07257 | min_pressure=99.9874 | max_pressure=488.156 | min_temperature=297.963 | max_temperature=460.868 | memory_usage.max=5885.19
step.max=3290 | t_sim.max=0.0001645 | t_step.max=1.07143 | min_pressure=99.9922 | max_pressure=488.156 | min_temperature=297.964 | max_temperature=460.868 | memory_usage.max=5885.19
step.max=3291 | t_sim.max=0.00016455 | t_step.max=1.07294 | min_pressure=99.9928 | max_pressure=488.156 | min_temperature=297.962 | max_temperature=460.868 | memory_usage.max=5885.19
step.max=3292 | t_sim.max=0.0001646 | t_step.max=1.07098 | min_pressure=99.9981 | max_pressure=488.156 | min_temperature=297.961 | max_temperature=460.868 | memory_usage.max=5889.88
step.max=3293 | t_sim.max=0.00016465 | t_step.max=1.07091 | min_pressure=99.9932 | max_pressure=488.156 | min_temperature=297.954 | max_temperature=460.868 | memory_usage.max=5891.38
step.max=3294 | t_sim.max=0.0001647 | t_step.max=1.09142 | min_pressure=99.9845 | max_pressure=488.156 | min_temperature=297.949 | max_temperature=460.868 | memory_usage.max=5891.38
step.max=3295 | t_sim.max=0.00016475 | t_step.max=1.07117 | min_pressure=99.9981 | max_pressure=488.156 | min_temperature=297.973 | max_temperature=460.868 | memory_usage.max=5894.62
step.max=3296 | t_sim.max=0.0001648 | t_step.max=1.07407 | min_pressure=99.9869 | max_pressure=488.156 | min_temperature=297.957 | max_temperature=460.868 | memory_usage.max=5894.62
step.max=3297 | t_sim.max=0.00016485 | t_step.max=1.07152 | min_pressure=99.9822 | max_pressure=488.156 | min_temperature=297.949 | max_temperature=460.868 | memory_usage.max=5897.75
step.max=3298 | t_sim.max=0.0001649 | t_step.max=1.07118 | min_pressure=99.978 | max_pressure=488.156 | min_temperature=297.946 | max_temperature=460.868 | memory_usage.max=5897.75
step.max=3299 | t_sim.max=0.00016495 | t_step.max=1.07169 | min_pressure=99.9779 | max_pressure=488.156 | min_temperature=297.944 | max_temperature=460.868 | memory_usage.max=5897.75
step.max=3300 | t_sim.max=0.000165 | t_step.max=1.07152 | min_pressure=99.9769 | max_pressure=488.156 | min_temperature=297.941 | max_temperature=460.868 | memory_usage.max=5901.12
step.max=3301 | t_sim.max=0.00016505 | t_step.max=1.07194 | min_pressure=99.974 | max_pressure=488.156 | min_temperature=297.936 | max_temperature=460.868 | memory_usage.max=5901.12
step.max=3302 | t_sim.max=0.0001651 | t_step.max=1.07137 | min_pressure=99.9703 | max_pressure=488.156 | min_temperature=297.929 | max_temperature=460.868 | memory_usage.max=5904.5
step.max=3303 | t_sim.max=0.00016515 | t_step.max=1.07306 | min_pressure=99.9675 | max_pressure=488.156 | min_temperature=297.922 | max_temperature=460.868 | memory_usage.max=5904.5
step.max=3304 | t_sim.max=0.0001652 | t_step.max=1.07232 | min_pressure=99.9641 | max_pressure=488.156 | min_temperature=297.915 | max_temperature=460.868 | memory_usage.max=5907.62
step.max=3305 | t_sim.max=0.00016525 | t_step.max=1.07183 | min_pressure=99.958 | max_pressure=488.156 | min_temperature=297.912 | max_temperature=460.868 | memory_usage.max=5908.56
step.max=3306 | t_sim.max=0.0001653 | t_step.max=1.07464 | min_pressure=99.948 | max_pressure=488.156 | min_temperature=297.903 | max_temperature=460.868 | memory_usage.max=5908.56
step.max=3307 | t_sim.max=0.00016535 | t_step.max=1.07103 | min_pressure=99.9495 | max_pressure=488.156 | min_temperature=297.901 | max_temperature=460.868 | memory_usage.max=5912
step.max=3308 | t_sim.max=0.0001654 | t_step.max=1.07114 | min_pressure=99.9546 | max_pressure=488.156 | min_temperature=297.898 | max_temperature=460.868 | memory_usage.max=5913.44
step.max=3309 | t_sim.max=0.00016545 | t_step.max=1.07124 | min_pressure=99.9612 | max_pressure=488.156 | min_temperature=297.899 | max_temperature=460.868 | memory_usage.max=5913.44
step.max=3310 | t_sim.max=0.0001655 | t_step.max=1.07166 | min_pressure=99.9771 | max_pressure=488.156 | min_temperature=297.904 | max_temperature=460.868 | memory_usage.max=5913.44
step.max=3311 | t_sim.max=0.00016555 | t_step.max=1.07169 | min_pressure=99.9928 | max_pressure=488.156 | min_temperature=297.911 | max_temperature=460.868 | memory_usage.max=5918.69
step.max=3312 | t_sim.max=0.0001656 | t_step.max=1.07104 | min_pressure=99.998 | max_pressure=488.156 | min_temperature=297.93 | max_temperature=460.868 | memory_usage.max=5919
step.max=3313 | t_sim.max=0.00016565 | t_step.max=1.07052 | min_pressure=99.9948 | max_pressure=488.156 | min_temperature=297.946 | max_temperature=460.868 | memory_usage.max=5920.31
step.max=3314 | t_sim.max=0.0001657 | t_step.max=1.07066 | min_pressure=99.9897 | max_pressure=488.156 | min_temperature=297.961 | max_temperature=460.868 | memory_usage.max=5920.31
step.max=3315 | t_sim.max=0.00016575 | t_step.max=1.07107 | min_pressure=99.9846 | max_pressure=488.156 | min_temperature=297.982 | max_temperature=460.868 | memory_usage.max=5924.38
step.max=3316 | t_sim.max=0.0001658 | t_step.max=1.07115 | min_pressure=99.9795 | max_pressure=488.156 | min_temperature=297.978 | max_temperature=460.868 | memory_usage.max=5924.38
step.max=3317 | t_sim.max=0.00016585 | t_step.max=1.07176 | min_pressure=99.9744 | max_pressure=488.156 | min_temperature=297.974 | max_temperature=460.868 | memory_usage.max=5927.69
step.max=3318 | t_sim.max=0.0001659 | t_step.max=1.07169 | min_pressure=99.971 | max_pressure=488.156 | min_temperature=297.971 | max_temperature=460.868 | memory_usage.max=5927.69
step.max=3319 | t_sim.max=0.00016595 | t_step.max=1.07161 | min_pressure=99.9688 | max_pressure=488.156 | min_temperature=297.967 | max_temperature=460.868 | memory_usage.max=5927.69
step.max=3320 | t_sim.max=0.000166 | t_step.max=1.07154 | min_pressure=99.9716 | max_pressure=488.156 | min_temperature=297.969 | max_temperature=460.868 | memory_usage.max=5931.31
step.max=3321 | t_sim.max=0.00016605 | t_step.max=1.07132 | min_pressure=99.975 | max_pressure=488.156 | min_temperature=297.97 | max_temperature=460.868 | memory_usage.max=5931.31
step.max=3322 | t_sim.max=0.0001661 | t_step.max=1.07116 | min_pressure=99.979 | max_pressure=488.156 | min_temperature=297.971 | max_temperature=460.868 | memory_usage.max=5931.31
step.max=3323 | t_sim.max=0.00016615 | t_step.max=1.07095 | min_pressure=99.9833 | max_pressure=488.156 | min_temperature=297.972 | max_temperature=460.868 | memory_usage.max=5935.38
step.max=3324 | t_sim.max=0.0001662 | t_step.max=1.07212 | min_pressure=99.9843 | max_pressure=488.156 | min_temperature=297.968 | max_temperature=460.868 | memory_usage.max=5935.38
step.max=3325 | t_sim.max=0.00016625 | t_step.max=1.07132 | min_pressure=99.9856 | max_pressure=488.156 | min_temperature=297.965 | max_temperature=460.868 | memory_usage.max=5939.56
step.max=3326 | t_sim.max=0.0001663 | t_step.max=1.07132 | min_pressure=99.987 | max_pressure=488.156 | min_temperature=297.963 | max_temperature=460.868 | memory_usage.max=5939.56
step.max=3327 | t_sim.max=0.00016635 | t_step.max=1.07654 | min_pressure=99.9915 | max_pressure=488.156 | min_temperature=297.961 | max_temperature=460.868 | memory_usage.max=5942.38
step.max=3328 | t_sim.max=0.0001664 | t_step.max=1.07118 | min_pressure=99.9865 | max_pressure=488.156 | min_temperature=297.957 | max_temperature=460.868 | memory_usage.max=5943.44
step.max=3329 | t_sim.max=0.00016645 | t_step.max=1.07336 | min_pressure=99.989 | max_pressure=488.156 | min_temperature=297.954 | max_temperature=460.868 | memory_usage.max=5943.44
step.max=3330 | t_sim.max=0.0001665 | t_step.max=1.07065 | min_pressure=99.9798 | max_pressure=488.156 | min_temperature=297.953 | max_temperature=460.868 | memory_usage.max=5946.19
step.max=3331 | t_sim.max=0.00016655 | t_step.max=1.07195 | min_pressure=99.9765 | max_pressure=488.156 | min_temperature=297.943 | max_temperature=460.868 | memory_usage.max=5946.19
step.max=3332 | t_sim.max=0.0001666 | t_step.max=1.07139 | min_pressure=99.998 | max_pressure=488.156 | min_temperature=297.968 | max_temperature=460.868 | memory_usage.max=5949.62
step.max=3333 | t_sim.max=0.00016665 | t_step.max=1.07105 | min_pressure=99.994 | max_pressure=488.156 | min_temperature=297.966 | max_temperature=460.868 | memory_usage.max=5949.62
step.max=3334 | t_sim.max=0.0001667 | t_step.max=1.07086 | min_pressure=99.9756 | max_pressure=488.156 | min_temperature=297.946 | max_temperature=460.868 | memory_usage.max=5949.62
step.max=3335 | t_sim.max=0.00016675 | t_step.max=1.07042 | min_pressure=99.9719 | max_pressure=488.156 | min_temperature=297.941 | max_temperature=460.868 | memory_usage.max=5953.44
step.max=3336 | t_sim.max=0.0001668 | t_step.max=1.07056 | min_pressure=99.9697 | max_pressure=488.156 | min_temperature=297.939 | max_temperature=460.868 | memory_usage.max=5953.44
step.max=3337 | t_sim.max=0.00016685 | t_step.max=1.07048 | min_pressure=99.9712 | max_pressure=488.156 | min_temperature=297.938 | max_temperature=460.868 | memory_usage.max=5956.88
step.max=3338 | t_sim.max=0.0001669 | t_step.max=1.0731 | min_pressure=99.9727 | max_pressure=488.156 | min_temperature=297.936 | max_temperature=460.868 | memory_usage.max=5956.88
step.max=3339 | t_sim.max=0.00016695 | t_step.max=1.07027 | min_pressure=99.9688 | max_pressure=488.156 | min_temperature=297.93 | max_temperature=460.868 | memory_usage.max=5960.5
step.max=3340 | t_sim.max=0.000167 | t_step.max=1.07035 | min_pressure=99.9649 | max_pressure=488.156 | min_temperature=297.919 | max_temperature=460.868 | memory_usage.max=5960.69
step.max=3341 | t_sim.max=0.00016705 | t_step.max=1.08486 | min_pressure=99.9621 | max_pressure=488.156 | min_temperature=297.92 | max_temperature=460.868 | memory_usage.max=5962.38
step.max=3342 | t_sim.max=0.0001671 | t_step.max=1.06978 | min_pressure=99.9506 | max_pressure=488.156 | min_temperature=297.903 | max_temperature=460.868 | memory_usage.max=5964.25
step.max=3343 | t_sim.max=0.00016715 | t_step.max=1.07071 | min_pressure=99.9496 | max_pressure=488.156 | min_temperature=297.899 | max_temperature=460.868 | memory_usage.max=5964.25
step.max=3344 | t_sim.max=0.0001672 | t_step.max=1.07014 | min_pressure=99.9628 | max_pressure=488.156 | min_temperature=297.908 | max_temperature=460.868 | memory_usage.max=5968.12
step.max=3345 | t_sim.max=0.00016725 | t_step.max=1.06987 | min_pressure=99.9657 | max_pressure=488.156 | min_temperature=297.907 | max_temperature=460.868 | memory_usage.max=5968.12
step.max=3346 | t_sim.max=0.0001673 | t_step.max=1.06928 | min_pressure=99.973 | max_pressure=488.156 | min_temperature=297.91 | max_temperature=460.868 | memory_usage.max=5971.06
step.max=3347 | t_sim.max=0.00016735 | t_step.max=1.06936 | min_pressure=99.9762 | max_pressure=488.156 | min_temperature=297.908 | max_temperature=460.868 | memory_usage.max=5971.06
step.max=3348 | t_sim.max=0.0001674 | t_step.max=1.07091 | min_pressure=99.9921 | max_pressure=488.156 | min_temperature=297.922 | max_temperature=460.868 | memory_usage.max=5971.06
step.max=3349 | t_sim.max=0.00016745 | t_step.max=1.06992 | min_pressure=99.9977 | max_pressure=488.156 | min_temperature=297.916 | max_temperature=460.868 | memory_usage.max=5974.69
step.max=3350 | t_sim.max=0.0001675 | t_step.max=1.07019 | min_pressure=99.9945 | max_pressure=488.156 | min_temperature=297.925 | max_temperature=460.868 | memory_usage.max=5974.69
step.max=3351 | t_sim.max=0.00016755 | t_step.max=1.06873 | min_pressure=99.9887 | max_pressure=488.156 | min_temperature=297.948 | max_temperature=460.868 | memory_usage.max=5978.56
step.max=3352 | t_sim.max=0.0001676 | t_step.max=1.06928 | min_pressure=99.9828 | max_pressure=488.156 | min_temperature=297.971 | max_temperature=460.868 | memory_usage.max=5978.56
step.max=3353 | t_sim.max=0.00016765 | t_step.max=1.06918 | min_pressure=99.9769 | max_pressure=488.156 | min_temperature=297.976 | max_temperature=460.868 | memory_usage.max=5978.56
step.max=3354 | t_sim.max=0.0001677 | t_step.max=1.06842 | min_pressure=99.9711 | max_pressure=488.156 | min_temperature=297.972 | max_temperature=460.868 | memory_usage.max=5982.56
step.max=3355 | t_sim.max=0.00016775 | t_step.max=1.0744 | min_pressure=99.9671 | max_pressure=488.156 | min_temperature=297.968 | max_temperature=460.868 | memory_usage.max=5982.56
step.max=3356 | t_sim.max=0.0001678 | t_step.max=1.06932 | min_pressure=99.9669 | max_pressure=488.156 | min_temperature=297.967 | max_temperature=460.868 | memory_usage.max=5985.38
step.max=3357 | t_sim.max=0.00016785 | t_step.max=1.07098 | min_pressure=99.9681 | max_pressure=488.156 | min_temperature=297.967 | max_temperature=460.868 | memory_usage.max=5987
step.max=3358 | t_sim.max=0.0001679 | t_step.max=1.06923 | min_pressure=99.9715 | max_pressure=488.156 | min_temperature=297.968 | max_temperature=460.868 | memory_usage.max=5989.25
step.max=3359 | t_sim.max=0.00016795 | t_step.max=1.07166 | min_pressure=99.9747 | max_pressure=488.156 | min_temperature=297.969 | max_temperature=460.868 | memory_usage.max=5989.25
step.max=3360 | t_sim.max=0.000168 | t_step.max=1.06904 | min_pressure=99.9784 | max_pressure=488.156 | min_temperature=297.97 | max_temperature=460.868 | memory_usage.max=5989.25
step.max=3361 | t_sim.max=0.00016805 | t_step.max=1.06882 | min_pressure=99.9805 | max_pressure=488.156 | min_temperature=297.967 | max_temperature=460.868 | memory_usage.max=5992.56
step.max=3362 | t_sim.max=0.0001681 | t_step.max=1.06916 | min_pressure=99.9817 | max_pressure=488.156 | min_temperature=297.964 | max_temperature=460.868 | memory_usage.max=5992.56
step.max=3363 | t_sim.max=0.00016815 | t_step.max=1.06982 | min_pressure=99.9818 | max_pressure=488.156 | min_temperature=297.959 | max_temperature=460.868 | memory_usage.max=5996.38
step.max=3364 | t_sim.max=0.0001682 | t_step.max=1.06975 | min_pressure=99.9803 | max_pressure=488.156 | min_temperature=297.959 | max_temperature=460.868 | memory_usage.max=5996.38
step.max=3365 | t_sim.max=0.00016825 | t_step.max=1.0697 | min_pressure=99.9848 | max_pressure=488.156 | min_temperature=297.959 | max_temperature=460.868 | memory_usage.max=5996.38
step.max=3366 | t_sim.max=0.0001683 | t_step.max=1.06907 | min_pressure=99.9885 | max_pressure=488.156 | min_temperature=297.958 | max_temperature=460.868 | memory_usage.max=6000
step.max=3367 | t_sim.max=0.00016835 | t_step.max=1.06901 | min_pressure=99.993 | max_pressure=488.156 | min_temperature=297.958 | max_temperature=460.868 | memory_usage.max=6002.75
step.max=3368 | t_sim.max=0.0001684 | t_step.max=1.06961 | min_pressure=99.9961 | max_pressure=488.156 | min_temperature=297.961 | max_temperature=460.868 | memory_usage.max=6004
step.max=3369 | t_sim.max=0.00016845 | t_step.max=1.07071 | min_pressure=99.9934 | max_pressure=488.156 | min_temperature=297.959 | max_temperature=460.868 | memory_usage.max=6004
step.max=3370 | t_sim.max=0.0001685 | t_step.max=1.07041 | min_pressure=99.9979 | max_pressure=488.156 | min_temperature=297.976 | max_temperature=460.868 | memory_usage.max=6006.19
step.max=3371 | t_sim.max=0.00016855 | t_step.max=1.07087 | min_pressure=99.9856 | max_pressure=488.156 | min_temperature=297.954 | max_temperature=460.868 | memory_usage.max=6007.44
step.max=3372 | t_sim.max=0.0001686 | t_step.max=1.06978 | min_pressure=99.974 | max_pressure=488.156 | min_temperature=297.941 | max_temperature=460.868 | memory_usage.max=6010.25
step.max=3373 | t_sim.max=0.00016865 | t_step.max=1.07069 | min_pressure=99.9729 | max_pressure=488.156 | min_temperature=297.939 | max_temperature=460.868 | memory_usage.max=6010.25
step.max=3374 | t_sim.max=0.0001687 | t_step.max=1.06996 | min_pressure=99.9724 | max_pressure=488.156 | min_temperature=297.939 | max_temperature=460.868 | memory_usage.max=6013.31
step.max=3375 | t_sim.max=0.00016875 | t_step.max=1.06948 | min_pressure=99.9713 | max_pressure=488.156 | min_temperature=297.937 | max_temperature=460.868 | memory_usage.max=6013.38
step.max=3376 | t_sim.max=0.0001688 | t_step.max=1.06996 | min_pressure=99.9664 | max_pressure=488.156 | min_temperature=297.93 | max_temperature=460.868 | memory_usage.max=6013.38
step.max=3377 | t_sim.max=0.00016885 | t_step.max=1.06991 | min_pressure=99.9618 | max_pressure=488.156 | min_temperature=297.923 | max_temperature=460.868 | memory_usage.max=6017.06
step.max=3378 | t_sim.max=0.0001689 | t_step.max=1.07056 | min_pressure=99.9498 | max_pressure=488.156 | min_temperature=297.91 | max_temperature=460.868 | memory_usage.max=6017.06
step.max=3379 | t_sim.max=0.00016895 | t_step.max=1.06997 | min_pressure=99.9383 | max_pressure=488.156 | min_temperature=297.894 | max_temperature=460.868 | memory_usage.max=6020.5
step.max=3380 | t_sim.max=0.000169 | t_step.max=1.07049 | min_pressure=99.9294 | max_pressure=488.156 | min_temperature=297.886 | max_temperature=460.868 | memory_usage.max=6020.5
step.max=3381 | t_sim.max=0.00016905 | t_step.max=1.06931 | min_pressure=99.9367 | max_pressure=488.156 | min_temperature=297.89 | max_temperature=460.868 | memory_usage.max=6020.5
step.max=3382 | t_sim.max=0.0001691 | t_step.max=1.06929 | min_pressure=99.9446 | max_pressure=488.156 | min_temperature=297.888 | max_temperature=460.868 | memory_usage.max=6024.56
step.max=3383 | t_sim.max=0.00016915 | t_step.max=1.07026 | min_pressure=99.9409 | max_pressure=488.156 | min_temperature=297.89 | max_temperature=460.868 | memory_usage.max=6024.56
step.max=3384 | t_sim.max=0.0001692 | t_step.max=1.06917 | min_pressure=99.9495 | max_pressure=488.156 | min_temperature=297.89 | max_temperature=460.868 | memory_usage.max=6024.56
step.max=3385 | t_sim.max=0.00016925 | t_step.max=1.07451 | min_pressure=99.9696 | max_pressure=488.156 | min_temperature=297.899 | max_temperature=460.868 | memory_usage.max=6028.62
step.max=3386 | t_sim.max=0.0001693 | t_step.max=1.07076 | min_pressure=99.9877 | max_pressure=488.156 | min_temperature=297.906 | max_temperature=460.868 | memory_usage.max=6031.06
step.max=3387 | t_sim.max=0.00016935 | t_step.max=1.0865 | min_pressure=99.9933 | max_pressure=488.156 | min_temperature=297.92 | max_temperature=460.868 | memory_usage.max=6031.06
step.max=3388 | t_sim.max=0.0001694 | t_step.max=1.06935 | min_pressure=99.9879 | max_pressure=488.156 | min_temperature=297.929 | max_temperature=460.868 | memory_usage.max=6034.44
