Running ./shock1d.py

Starting from step 0
--------------------------------------------------------------------------
By default, for Open MPI 4.0 and later, infiniband ports on a device
are not used by default.  The intent is to use UCX for these devices.
You can override this policy by setting the btl_openib_allow_ib MCA parameter
to true.

  Local host:              lassen571
  Local adapter:           mlx5_1
  Local port:              1

--------------------------------------------------------------------------
--------------------------------------------------------------------------
WARNING: There was an error initializing an OpenFabrics device.

  Local host:   lassen571
  Local device: mlx5_1
--------------------------------------------------------------------------
[lassen571:77371] mca_base_component_repository_open: unable to open mca_pml_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
[1613405460.755493] [lassen571:77371:0]         mxm.c:196  MXM  WARN  The 'ulimit -s' on the system is set to 'unlimited'. This may have negative performance implications. Please set the stack size to the default value (10240) 
[lassen571:77371] mca_base_component_repository_open: unable to open mca_coll_ibm: libcollectives.so.3: cannot open shared object file: No such file or directory (ignored)
[lassen571:77371] mca_base_component_repository_open: unable to open mca_osc_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
Shock capturing parameters: alpha 0.2, s0 -11.0, kappa 0.5
Time step estimate 4.2819136230110855e-07

Viscous timestep estimate 2.142807275319523e-07

4482 elements
rank 0: sent all mesh partitions
Making discretization
Initializing soln.
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'pressure': 'Pa'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'temperature': 'K'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'mass': 'kg/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'energy': 'J/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'momentum': 'kg*m/s/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
./shock1d.py:333: DeprecationWarning: DGDiscretizationWithBoundaries.order is deprecated, consider using the orders of element groups instead. 'order' will go away in 2021.
  visualizer = make_visualizer(discr, discr.order)
Initialization for Case(y0euler)
===
Num 2d order-1 elements: 4482
Num global elements: 4482
Timestep:        1e-07
Final time:      0.0003
CFL:             1.0
Constant CFL:    False
Initialization:  pseudoY0
EOS:             IdealSingleGas

Stepping.
Status: step=0 t=0
------- P(100, 438)
------- T(298, 450)
------- dt=1e-07 cfl=1.0
------- errors=0.00165, 793, 1.13, 0
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
step.max=0 | t_sim.max=0 | t_step.max=3.51991 | min_pressure=0 | max_pressure=0 | min_temperature=0 | max_temperature=0 | memory_usage.max=833.312
step.max=1386 | t_sim.max=0.0001386 | t_step.max=0.274138 | min_pressure=100 | max_pressure=469.879 | min_temperature=297.995 | max_temperature=456.973 | memory_usage.max=1470.81
step.max=1389 | t_sim.max=0.0001389 | t_step.max=0.273917 | min_pressure=100 | max_pressure=469.861 | min_temperature=297.995 | max_temperature=456.968 | memory_usage.max=1470.81
step.max=1392 | t_sim.max=0.0001392 | t_step.max=0.274132 | min_pressure=100 | max_pressure=469.842 | min_temperature=297.995 | max_temperature=456.964 | memory_usage.max=1472.94
step.max=1395 | t_sim.max=0.0001395 | t_step.max=0.274399 | min_pressure=100 | max_pressure=469.824 | min_temperature=297.995 | max_temperature=456.96 | memory_usage.max=1474.5
step.max=1398 | t_sim.max=0.0001398 | t_step.max=0.274255 | min_pressure=100 | max_pressure=469.806 | min_temperature=297.995 | max_temperature=456.956 | memory_usage.max=1474.5
step.max=1401 | t_sim.max=0.0001401 | t_step.max=0.27427 | min_pressure=100 | max_pressure=469.788 | min_temperature=297.995 | max_temperature=456.952 | memory_usage.max=1477.94
step.max=1404 | t_sim.max=0.0001404 | t_step.max=0.273908 | min_pressure=100 | max_pressure=469.77 | min_temperature=297.995 | max_temperature=456.948 | memory_usage.max=1477.94
step.max=1407 | t_sim.max=0.0001407 | t_step.max=0.274168 | min_pressure=100 | max_pressure=469.752 | min_temperature=297.995 | max_temperature=456.944 | memory_usage.max=1477.94
step.max=1410 | t_sim.max=0.000141 | t_step.max=0.274178 | min_pressure=100 | max_pressure=469.734 | min_temperature=297.995 | max_temperature=456.94 | memory_usage.max=1477.94
step.max=1413 | t_sim.max=0.0001413 | t_step.max=0.274254 | min_pressure=100 | max_pressure=469.717 | min_temperature=297.995 | max_temperature=456.936 | memory_usage.max=1477.94
step.max=1416 | t_sim.max=0.0001416 | t_step.max=0.274175 | min_pressure=100 | max_pressure=469.699 | min_temperature=297.995 | max_temperature=456.932 | memory_usage.max=1482
step.max=1419 | t_sim.max=0.0001419 | t_step.max=0.274164 | min_pressure=100 | max_pressure=469.681 | min_temperature=297.995 | max_temperature=456.928 | memory_usage.max=1482
step.max=1422 | t_sim.max=0.0001422 | t_step.max=0.274159 | min_pressure=100 | max_pressure=469.663 | min_temperature=297.995 | max_temperature=456.924 | memory_usage.max=1482
step.max=1425 | t_sim.max=0.0001425 | t_step.max=0.274141 | min_pressure=100 | max_pressure=469.645 | min_temperature=297.995 | max_temperature=456.92 | memory_usage.max=1486.12
step.max=1428 | t_sim.max=0.0001428 | t_step.max=0.275204 | min_pressure=100 | max_pressure=469.628 | min_temperature=297.995 | max_temperature=456.916 | memory_usage.max=1486.12
step.max=1431 | t_sim.max=0.0001431 | t_step.max=0.274116 | min_pressure=100 | max_pressure=469.61 | min_temperature=297.995 | max_temperature=456.912 | memory_usage.max=1486.12
step.max=1434 | t_sim.max=0.0001434 | t_step.max=0.274055 | min_pressure=100 | max_pressure=469.593 | min_temperature=297.995 | max_temperature=456.908 | memory_usage.max=1489.94
step.max=1437 | t_sim.max=0.0001437 | t_step.max=0.274085 | min_pressure=100 | max_pressure=469.575 | min_temperature=297.995 | max_temperature=456.904 | memory_usage.max=1489.94
step.max=1440 | t_sim.max=0.000144 | t_step.max=0.274017 | min_pressure=100 | max_pressure=469.558 | min_temperature=297.995 | max_temperature=456.9 | memory_usage.max=1489.94
step.max=1443 | t_sim.max=0.0001443 | t_step.max=0.274377 | min_pressure=100 | max_pressure=469.541 | min_temperature=297.995 | max_temperature=456.896 | memory_usage.max=1489.94
step.max=1446 | t_sim.max=0.0001446 | t_step.max=0.274175 | min_pressure=100 | max_pressure=469.524 | min_temperature=297.995 | max_temperature=456.892 | memory_usage.max=1494.06
step.max=1449 | t_sim.max=0.0001449 | t_step.max=0.273972 | min_pressure=100 | max_pressure=469.507 | min_temperature=297.995 | max_temperature=456.888 | memory_usage.max=1494.06
step.max=1452 | t_sim.max=0.0001452 | t_step.max=0.273898 | min_pressure=100 | max_pressure=469.491 | min_temperature=297.995 | max_temperature=456.885 | memory_usage.max=1498.19
step.max=1455 | t_sim.max=0.0001455 | t_step.max=0.273848 | min_pressure=100 | max_pressure=469.474 | min_temperature=297.995 | max_temperature=456.881 | memory_usage.max=1498.19
step.max=1458 | t_sim.max=0.0001458 | t_step.max=0.274107 | min_pressure=100 | max_pressure=469.458 | min_temperature=297.995 | max_temperature=456.877 | memory_usage.max=1498.19
step.max=1461 | t_sim.max=0.0001461 | t_step.max=0.274081 | min_pressure=100 | max_pressure=469.441 | min_temperature=297.995 | max_temperature=456.873 | memory_usage.max=1501.81
step.max=1464 | t_sim.max=0.0001464 | t_step.max=0.273989 | min_pressure=100 | max_pressure=469.425 | min_temperature=297.995 | max_temperature=456.87 | memory_usage.max=1501.81
step.max=1467 | t_sim.max=0.0001467 | t_step.max=0.274201 | min_pressure=100 | max_pressure=469.408 | min_temperature=297.995 | max_temperature=456.866 | memory_usage.max=1501.81
step.max=1470 | t_sim.max=0.000147 | t_step.max=0.274073 | min_pressure=100 | max_pressure=469.392 | min_temperature=297.995 | max_temperature=456.862 | memory_usage.max=1504.38
step.max=1473 | t_sim.max=0.0001473 | t_step.max=0.27441 | min_pressure=100 | max_pressure=469.375 | min_temperature=297.995 | max_temperature=456.858 | memory_usage.max=1504.38
step.max=1476 | t_sim.max=0.0001476 | t_step.max=0.274392 | min_pressure=100 | max_pressure=469.359 | min_temperature=297.995 | max_temperature=456.855 | memory_usage.max=1504.38
step.max=1479 | t_sim.max=0.0001479 | t_step.max=0.273973 | min_pressure=100 | max_pressure=469.342 | min_temperature=297.995 | max_temperature=456.851 | memory_usage.max=1504.38
step.max=1482 | t_sim.max=0.0001482 | t_step.max=0.274175 | min_pressure=100 | max_pressure=469.325 | min_temperature=297.995 | max_temperature=456.847 | memory_usage.max=1508.38
step.max=1485 | t_sim.max=0.0001485 | t_step.max=0.274031 | min_pressure=100 | max_pressure=469.308 | min_temperature=297.995 | max_temperature=456.843 | memory_usage.max=1508.38
step.max=1488 | t_sim.max=0.0001488 | t_step.max=0.274198 | min_pressure=100 | max_pressure=469.291 | min_temperature=297.995 | max_temperature=456.839 | memory_usage.max=1508.38
step.max=1491 | t_sim.max=0.0001491 | t_step.max=0.274161 | min_pressure=100 | max_pressure=469.273 | min_temperature=297.995 | max_temperature=456.835 | memory_usage.max=1512.5
step.max=1494 | t_sim.max=0.0001494 | t_step.max=0.274359 | min_pressure=100 | max_pressure=469.256 | min_temperature=297.995 | max_temperature=456.832 | memory_usage.max=1512.5
step.max=1497 | t_sim.max=0.0001497 | t_step.max=0.27424 | min_pressure=100 | max_pressure=469.239 | min_temperature=297.995 | max_temperature=456.828 | memory_usage.max=1514.62
step.max=1500 | t_sim.max=0.00015 | t_step.max=0.392237 | min_pressure=100 | max_pressure=469.222 | min_temperature=297.995 | max_temperature=456.824 | memory_usage.max=1515.5
step.max=1503 | t_sim.max=0.0001503 | t_step.max=0.273976 | min_pressure=100 | max_pressure=469.203 | min_temperature=297.995 | max_temperature=456.82 | memory_usage.max=1519.06
step.max=1506 | t_sim.max=0.0001506 | t_step.max=0.273719 | min_pressure=100 | max_pressure=469.183 | min_temperature=297.995 | max_temperature=456.815 | memory_usage.max=1519.06
step.max=1509 | t_sim.max=0.0001509 | t_step.max=0.273644 | min_pressure=100 | max_pressure=469.164 | min_temperature=297.995 | max_temperature=456.811 | memory_usage.max=1519.06
step.max=1512 | t_sim.max=0.0001512 | t_step.max=0.273698 | min_pressure=100 | max_pressure=469.145 | min_temperature=297.995 | max_temperature=456.807 | memory_usage.max=1519.06
step.max=1515 | t_sim.max=0.0001515 | t_step.max=0.273893 | min_pressure=100 | max_pressure=469.128 | min_temperature=297.995 | max_temperature=456.803 | memory_usage.max=1519.06
step.max=1518 | t_sim.max=0.0001518 | t_step.max=0.27456 | min_pressure=100 | max_pressure=469.111 | min_temperature=297.995 | max_temperature=456.799 | memory_usage.max=1523.19
step.max=1521 | t_sim.max=0.0001521 | t_step.max=0.274117 | min_pressure=100 | max_pressure=469.094 | min_temperature=297.995 | max_temperature=456.796 | memory_usage.max=1523.19
step.max=1524 | t_sim.max=0.0001524 | t_step.max=0.273897 | min_pressure=100 | max_pressure=469.077 | min_temperature=297.995 | max_temperature=456.792 | memory_usage.max=1523.19
step.max=1527 | t_sim.max=0.0001527 | t_step.max=0.289225 | min_pressure=100 | max_pressure=469.061 | min_temperature=297.995 | max_temperature=456.788 | memory_usage.max=1527.31
step.max=1530 | t_sim.max=0.000153 | t_step.max=0.276776 | min_pressure=100 | max_pressure=469.044 | min_temperature=297.995 | max_temperature=456.784 | memory_usage.max=1527.75
step.max=1533 | t_sim.max=0.0001533 | t_step.max=0.273975 | min_pressure=100 | max_pressure=469.027 | min_temperature=297.995 | max_temperature=456.781 | memory_usage.max=1528.94
step.max=1536 | t_sim.max=0.0001536 | t_step.max=0.274004 | min_pressure=100 | max_pressure=469.011 | min_temperature=297.995 | max_temperature=456.777 | memory_usage.max=1528.94
step.max=1539 | t_sim.max=0.0001539 | t_step.max=0.273815 | min_pressure=100 | max_pressure=468.994 | min_temperature=297.995 | max_temperature=456.773 | memory_usage.max=1528.94
step.max=1542 | t_sim.max=0.0001542 | t_step.max=0.274083 | min_pressure=100 | max_pressure=468.978 | min_temperature=297.995 | max_temperature=456.77 | memory_usage.max=1532.88
step.max=1545 | t_sim.max=0.0001545 | t_step.max=0.274168 | min_pressure=100 | max_pressure=468.961 | min_temperature=297.995 | max_temperature=456.766 | memory_usage.max=1532.88
step.max=1548 | t_sim.max=0.0001548 | t_step.max=0.274114 | min_pressure=100 | max_pressure=468.945 | min_temperature=297.995 | max_temperature=456.762 | memory_usage.max=1532.88
step.max=1551 | t_sim.max=0.0001551 | t_step.max=0.273929 | min_pressure=100 | max_pressure=468.928 | min_temperature=297.995 | max_temperature=456.759 | memory_usage.max=1540.94
step.max=1554 | t_sim.max=0.0001554 | t_step.max=0.274027 | min_pressure=100 | max_pressure=468.912 | min_temperature=297.995 | max_temperature=456.755 | memory_usage.max=1540.94
step.max=1557 | t_sim.max=0.0001557 | t_step.max=0.274043 | min_pressure=100 | max_pressure=468.895 | min_temperature=297.995 | max_temperature=456.751 | memory_usage.max=1540.94
step.max=1560 | t_sim.max=0.000156 | t_step.max=0.274217 | min_pressure=100 | max_pressure=468.879 | min_temperature=297.995 | max_temperature=456.748 | memory_usage.max=1540.94
step.max=1563 | t_sim.max=0.0001563 | t_step.max=0.274088 | min_pressure=100 | max_pressure=468.863 | min_temperature=297.995 | max_temperature=456.744 | memory_usage.max=1540.94
step.max=1566 | t_sim.max=0.0001566 | t_step.max=0.274004 | min_pressure=100 | max_pressure=468.846 | min_temperature=297.995 | max_temperature=456.74 | memory_usage.max=1542.94
step.max=1569 | t_sim.max=0.0001569 | t_step.max=0.27397 | min_pressure=100 | max_pressure=468.83 | min_temperature=297.995 | max_temperature=456.737 | memory_usage.max=1542.94
step.max=1572 | t_sim.max=0.0001572 | t_step.max=0.274041 | min_pressure=100 | max_pressure=468.814 | min_temperature=297.995 | max_temperature=456.733 | memory_usage.max=1542.94
step.max=1575 | t_sim.max=0.0001575 | t_step.max=0.274293 | min_pressure=100 | max_pressure=468.797 | min_temperature=297.995 | max_temperature=456.729 | memory_usage.max=1545.81
step.max=1578 | t_sim.max=0.0001578 | t_step.max=0.274323 | min_pressure=100 | max_pressure=468.781 | min_temperature=297.995 | max_temperature=456.726 | memory_usage.max=1545.81
step.max=1581 | t_sim.max=0.0001581 | t_step.max=0.274016 | min_pressure=100 | max_pressure=468.765 | min_temperature=297.995 | max_temperature=456.722 | memory_usage.max=1545.81
step.max=1584 | t_sim.max=0.0001584 | t_step.max=0.274266 | min_pressure=100 | max_pressure=468.749 | min_temperature=297.995 | max_temperature=456.719 | memory_usage.max=1549.88
step.max=1587 | t_sim.max=0.0001587 | t_step.max=0.274109 | min_pressure=100 | max_pressure=468.733 | min_temperature=297.995 | max_temperature=456.715 | memory_usage.max=1549.88
step.max=1590 | t_sim.max=0.000159 | t_step.max=0.273855 | min_pressure=100 | max_pressure=468.717 | min_temperature=297.995 | max_temperature=456.711 | memory_usage.max=1549.88
step.max=1593 | t_sim.max=0.0001593 | t_step.max=0.273847 | min_pressure=100 | max_pressure=468.701 | min_temperature=297.995 | max_temperature=456.708 | memory_usage.max=1549.88
step.max=1596 | t_sim.max=0.0001596 | t_step.max=0.273846 | min_pressure=100 | max_pressure=468.685 | min_temperature=297.995 | max_temperature=456.704 | memory_usage.max=1554
step.max=1599 | t_sim.max=0.0001599 | t_step.max=0.274124 | min_pressure=100 | max_pressure=468.668 | min_temperature=297.995 | max_temperature=456.701 | memory_usage.max=1554
step.max=1602 | t_sim.max=0.0001602 | t_step.max=0.274512 | min_pressure=100 | max_pressure=468.652 | min_temperature=297.995 | max_temperature=456.697 | memory_usage.max=1561.75
step.max=1605 | t_sim.max=0.0001605 | t_step.max=0.274361 | min_pressure=100 | max_pressure=468.637 | min_temperature=297.993 | max_temperature=456.694 | memory_usage.max=1561.75
step.max=1608 | t_sim.max=0.0001608 | t_step.max=0.274337 | min_pressure=100 | max_pressure=468.621 | min_temperature=297.984 | max_temperature=456.69 | memory_usage.max=1561.75
step.max=1611 | t_sim.max=0.0001611 | t_step.max=0.2741 | min_pressure=100 | max_pressure=468.605 | min_temperature=297.995 | max_temperature=456.687 | memory_usage.max=1561.75
step.max=1614 | t_sim.max=0.0001614 | t_step.max=0.274184 | min_pressure=100 | max_pressure=468.589 | min_temperature=297.995 | max_temperature=456.683 | memory_usage.max=1561.75
step.max=1617 | t_sim.max=0.0001617 | t_step.max=0.274998 | min_pressure=100 | max_pressure=468.573 | min_temperature=297.995 | max_temperature=456.68 | memory_usage.max=1561.75
step.max=1620 | t_sim.max=0.000162 | t_step.max=0.27446 | min_pressure=100 | max_pressure=468.557 | min_temperature=297.995 | max_temperature=456.676 | memory_usage.max=1561.75
step.max=1623 | t_sim.max=0.0001623 | t_step.max=0.276265 | min_pressure=100 | max_pressure=468.541 | min_temperature=297.984 | max_temperature=456.672 | memory_usage.max=1565.62
step.max=1626 | t_sim.max=0.0001626 | t_step.max=0.274817 | min_pressure=100 | max_pressure=468.525 | min_temperature=297.969 | max_temperature=456.669 | memory_usage.max=1565.62
step.max=1629 | t_sim.max=0.0001629 | t_step.max=0.275367 | min_pressure=100 | max_pressure=468.51 | min_temperature=297.973 | max_temperature=456.665 | memory_usage.max=1565.62
step.max=1632 | t_sim.max=0.0001632 | t_step.max=0.274206 | min_pressure=100 | max_pressure=468.494 | min_temperature=297.995 | max_temperature=456.662 | memory_usage.max=1565.62
step.max=1635 | t_sim.max=0.0001635 | t_step.max=0.275002 | min_pressure=100 | max_pressure=468.478 | min_temperature=297.995 | max_temperature=456.658 | memory_usage.max=1569.75
step.max=1638 | t_sim.max=0.0001638 | t_step.max=0.274547 | min_pressure=100 | max_pressure=468.463 | min_temperature=297.995 | max_temperature=456.655 | memory_usage.max=1571.62
step.max=1641 | t_sim.max=0.0001641 | t_step.max=0.277442 | min_pressure=100 | max_pressure=468.447 | min_temperature=297.977 | max_temperature=456.652 | memory_usage.max=1571.62
step.max=1644 | t_sim.max=0.0001644 | t_step.max=0.274592 | min_pressure=100 | max_pressure=468.431 | min_temperature=297.958 | max_temperature=456.648 | memory_usage.max=1571.62
step.max=1647 | t_sim.max=0.0001647 | t_step.max=0.27464 | min_pressure=100 | max_pressure=468.416 | min_temperature=297.954 | max_temperature=456.645 | memory_usage.max=1574.81
step.max=1650 | t_sim.max=0.000165 | t_step.max=0.392442 | min_pressure=100 | max_pressure=468.4 | min_temperature=297.982 | max_temperature=456.641 | memory_usage.max=1574.81
step.max=1653 | t_sim.max=0.0001653 | t_step.max=0.273975 | min_pressure=100 | max_pressure=468.385 | min_temperature=297.995 | max_temperature=456.638 | memory_usage.max=1578.06
step.max=1656 | t_sim.max=0.0001656 | t_step.max=0.274081 | min_pressure=100 | max_pressure=468.369 | min_temperature=297.995 | max_temperature=456.634 | memory_usage.max=1578.06
step.max=1659 | t_sim.max=0.0001659 | t_step.max=0.274468 | min_pressure=100 | max_pressure=468.354 | min_temperature=297.972 | max_temperature=456.631 | memory_usage.max=1578.06
step.max=1662 | t_sim.max=0.0001662 | t_step.max=0.274127 | min_pressure=100 | max_pressure=468.338 | min_temperature=297.95 | max_temperature=456.627 | memory_usage.max=1578.06
step.max=1665 | t_sim.max=0.0001665 | t_step.max=0.274672 | min_pressure=100 | max_pressure=468.323 | min_temperature=297.939 | max_temperature=456.624 | memory_usage.max=1582.12
step.max=1668 | t_sim.max=0.0001668 | t_step.max=0.274432 | min_pressure=100 | max_pressure=468.307 | min_temperature=297.954 | max_temperature=456.62 | memory_usage.max=1582.94
step.max=1671 | t_sim.max=0.0001671 | t_step.max=0.274362 | min_pressure=100 | max_pressure=468.292 | min_temperature=297.995 | max_temperature=456.617 | memory_usage.max=1584.88
step.max=1674 | t_sim.max=0.0001674 | t_step.max=0.274124 | min_pressure=100 | max_pressure=468.276 | min_temperature=297.992 | max_temperature=456.614 | memory_usage.max=1584.88
step.max=1677 | t_sim.max=0.0001677 | t_step.max=0.274103 | min_pressure=100 | max_pressure=468.261 | min_temperature=297.968 | max_temperature=456.61 | memory_usage.max=1586.31
step.max=1680 | t_sim.max=0.000168 | t_step.max=0.274453 | min_pressure=100 | max_pressure=468.246 | min_temperature=297.944 | max_temperature=456.607 | memory_usage.max=1586.31
step.max=1683 | t_sim.max=0.0001683 | t_step.max=0.27437 | min_pressure=100 | max_pressure=468.23 | min_temperature=297.927 | max_temperature=456.603 | memory_usage.max=1586.31
step.max=1686 | t_sim.max=0.0001686 | t_step.max=0.274425 | min_pressure=100 | max_pressure=468.215 | min_temperature=297.932 | max_temperature=456.6 | memory_usage.max=1590.06
step.max=1689 | t_sim.max=0.0001689 | t_step.max=0.274346 | min_pressure=100 | max_pressure=468.2 | min_temperature=297.98 | max_temperature=456.597 | memory_usage.max=1590.06
step.max=1692 | t_sim.max=0.0001692 | t_step.max=0.274164 | min_pressure=100 | max_pressure=468.185 | min_temperature=297.989 | max_temperature=456.593 | memory_usage.max=1590.06
step.max=1695 | t_sim.max=0.0001695 | t_step.max=0.274585 | min_pressure=100 | max_pressure=468.169 | min_temperature=297.966 | max_temperature=456.59 | memory_usage.max=1594.19
step.max=1698 | t_sim.max=0.0001698 | t_step.max=0.274603 | min_pressure=100 | max_pressure=468.154 | min_temperature=297.94 | max_temperature=456.587 | memory_usage.max=1594.19
step.max=1701 | t_sim.max=0.0001701 | t_step.max=0.274259 | min_pressure=100 | max_pressure=468.139 | min_temperature=297.919 | max_temperature=456.583 | memory_usage.max=1598.19
step.max=1704 | t_sim.max=0.0001704 | t_step.max=0.276891 | min_pressure=100 | max_pressure=468.124 | min_temperature=297.914 | max_temperature=456.58 | memory_usage.max=1598.19
step.max=1707 | t_sim.max=0.0001707 | t_step.max=0.274185 | min_pressure=100 | max_pressure=468.109 | min_temperature=297.947 | max_temperature=456.576 | memory_usage.max=1598.19
step.max=1710 | t_sim.max=0.000171 | t_step.max=0.274478 | min_pressure=100 | max_pressure=468.094 | min_temperature=297.988 | max_temperature=456.573 | memory_usage.max=1598.19
step.max=1713 | t_sim.max=0.0001713 | t_step.max=0.274266 | min_pressure=100 | max_pressure=468.079 | min_temperature=297.964 | max_temperature=456.57 | memory_usage.max=1601.81
step.max=1716 | t_sim.max=0.0001716 | t_step.max=0.27428 | min_pressure=100 | max_pressure=468.064 | min_temperature=297.938 | max_temperature=456.566 | memory_usage.max=1601.81
step.max=1719 | t_sim.max=0.0001719 | t_step.max=0.27438 | min_pressure=100 | max_pressure=468.049 | min_temperature=297.913 | max_temperature=456.563 | memory_usage.max=1601.81
step.max=1722 | t_sim.max=0.0001722 | t_step.max=0.274258 | min_pressure=100 | max_pressure=468.034 | min_temperature=297.901 | max_temperature=456.56 | memory_usage.max=1601.81
step.max=1725 | t_sim.max=0.0001725 | t_step.max=0.274483 | min_pressure=100 | max_pressure=468.019 | min_temperature=297.92 | max_temperature=456.556 | memory_usage.max=1605.88
step.max=1728 | t_sim.max=0.0001728 | t_step.max=0.274348 | min_pressure=100 | max_pressure=468.004 | min_temperature=297.986 | max_temperature=456.553 | memory_usage.max=1605.88
step.max=1731 | t_sim.max=0.0001731 | t_step.max=0.27413 | min_pressure=100 | max_pressure=467.989 | min_temperature=297.964 | max_temperature=456.55 | memory_usage.max=1605.88
step.max=1734 | t_sim.max=0.0001734 | t_step.max=0.275133 | min_pressure=100 | max_pressure=467.974 | min_temperature=297.937 | max_temperature=456.547 | memory_usage.max=1610
step.max=1737 | t_sim.max=0.0001737 | t_step.max=0.274087 | min_pressure=100 | max_pressure=467.959 | min_temperature=297.91 | max_temperature=456.543 | memory_usage.max=1610.88
step.max=1740 | t_sim.max=0.000174 | t_step.max=0.274476 | min_pressure=100 | max_pressure=467.944 | min_temperature=297.892 | max_temperature=456.54 | memory_usage.max=1611.88
step.max=1743 | t_sim.max=0.0001743 | t_step.max=0.274585 | min_pressure=100 | max_pressure=467.929 | min_temperature=297.899 | max_temperature=456.537 | memory_usage.max=1611.88
step.max=1746 | t_sim.max=0.0001746 | t_step.max=0.274273 | min_pressure=100 | max_pressure=467.914 | min_temperature=297.957 | max_temperature=456.533 | memory_usage.max=1611.88
step.max=1749 | t_sim.max=0.0001749 | t_step.max=0.274194 | min_pressure=100 | max_pressure=467.9 | min_temperature=297.963 | max_temperature=456.53 | memory_usage.max=1611.88
step.max=1752 | t_sim.max=0.0001752 | t_step.max=0.274245 | min_pressure=100 | max_pressure=467.885 | min_temperature=297.936 | max_temperature=456.527 | memory_usage.max=1619.44
step.max=1755 | t_sim.max=0.0001755 | t_step.max=0.274269 | min_pressure=100 | max_pressure=467.87 | min_temperature=297.908 | max_temperature=456.524 | memory_usage.max=1619.44
step.max=1758 | t_sim.max=0.0001758 | t_step.max=0.274777 | min_pressure=100 | max_pressure=467.855 | min_temperature=297.885 | max_temperature=456.52 | memory_usage.max=1619.44
step.max=1761 | t_sim.max=0.0001761 | t_step.max=0.274322 | min_pressure=100 | max_pressure=467.841 | min_temperature=297.883 | max_temperature=456.517 | memory_usage.max=1619.44
step.max=1764 | t_sim.max=0.0001764 | t_step.max=0.274689 | min_pressure=100 | max_pressure=467.826 | min_temperature=297.923 | max_temperature=456.514 | memory_usage.max=1619.44
step.max=1767 | t_sim.max=0.0001767 | t_step.max=0.274286 | min_pressure=100 | max_pressure=467.811 | min_temperature=297.964 | max_temperature=456.511 | memory_usage.max=1623.19
step.max=1770 | t_sim.max=0.000177 | t_step.max=0.274495 | min_pressure=100 | max_pressure=467.797 | min_temperature=297.937 | max_temperature=456.507 | memory_usage.max=1623.19
step.max=1773 | t_sim.max=0.0001773 | t_step.max=0.274287 | min_pressure=100 | max_pressure=467.782 | min_temperature=297.907 | max_temperature=456.504 | memory_usage.max=1623.19
step.max=1776 | t_sim.max=0.0001776 | t_step.max=0.274611 | min_pressure=100 | max_pressure=467.767 | min_temperature=297.881 | max_temperature=456.501 | memory_usage.max=1623.19
step.max=1779 | t_sim.max=0.0001779 | t_step.max=0.27438 | min_pressure=100 | max_pressure=467.753 | min_temperature=297.871 | max_temperature=456.498 | memory_usage.max=1627.31
step.max=1782 | t_sim.max=0.0001782 | t_step.max=0.274373 | min_pressure=100 | max_pressure=467.738 | min_temperature=297.896 | max_temperature=456.494 | memory_usage.max=1627.31
step.max=1785 | t_sim.max=0.0001785 | t_step.max=0.274255 | min_pressure=100 | max_pressure=467.724 | min_temperature=297.964 | max_temperature=456.491 | memory_usage.max=1627.31
step.max=1788 | t_sim.max=0.0001788 | t_step.max=0.274298 | min_pressure=100 | max_pressure=467.709 | min_temperature=297.938 | max_temperature=456.488 | memory_usage.max=1631.44
step.max=1791 | t_sim.max=0.0001791 | t_step.max=0.274141 | min_pressure=100 | max_pressure=467.695 | min_temperature=297.908 | max_temperature=456.485 | memory_usage.max=1631.44
step.max=1794 | t_sim.max=0.0001794 | t_step.max=0.274606 | min_pressure=100 | max_pressure=467.68 | min_temperature=297.879 | max_temperature=456.482 | memory_usage.max=1631.44
