Running ./shock1d.py

Starting from step 0
--------------------------------------------------------------------------
By default, for Open MPI 4.0 and later, infiniband ports on a device
are not used by default.  The intent is to use UCX for these devices.
You can override this policy by setting the btl_openib_allow_ib MCA parameter
to true.

  Local host:              lassen408
  Local adapter:           mlx5_1
  Local port:              1

--------------------------------------------------------------------------
--------------------------------------------------------------------------
WARNING: There was an error initializing an OpenFabrics device.

  Local host:   lassen408
  Local device: mlx5_1
--------------------------------------------------------------------------
[lassen408:27076] mca_base_component_repository_open: unable to open mca_pml_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
[1613764090.715776] [lassen408:27076:0]         mxm.c:196  MXM  WARN  The 'ulimit -s' on the system is set to 'unlimited'. This may have negative performance implications. Please set the stack size to the default value (10240) 
[lassen408:27076] mca_base_component_repository_open: unable to open mca_coll_ibm: libcollectives.so.3: cannot open shared object file: No such file or directory (ignored)
[lassen408:27076] mca_base_component_repository_open: unable to open mca_osc_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
Shock capturing parameters: alpha 0.2, s0 -11.0, kappa 0.5
Time step estimate 4.2819136230110855e-07

Viscous timestep estimate 2.142807275319523e-07

4482 elements
rank 0: sent all mesh partitions
Making discretization
Initializing soln.
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'pressure': 'Pa'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'temperature': 'K'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'mass': 'kg/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'energy': 'J/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'momentum': 'kg*m/s/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
./shock1d.py:335: DeprecationWarning: DGDiscretizationWithBoundaries.order is deprecated, consider using the orders of element groups instead. 'order' will go away in 2021.
  visualizer = make_visualizer(discr, discr.order)
Initialization for Case(y0euler)
===
Num 2d order-1 elements: 4482
Num global elements: 4482
Timestep:        2e-07
Final time:      0.0003
CFL:             1.0
Constant CFL:    False
Initialization:  pseudoY0
EOS:             IdealSingleGas

Stepping.
Status: step=0 t=0
------- P(100, 438)
------- T(298, 450)
------- dt=2e-07 cfl=1.0
------- errors=0.00165, 793, 1.13, 0
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
step.max=0 | t_sim.max=0 | t_step.max=4.74707 | min_pressure=0 | max_pressure=0 | min_temperature=0 | max_temperature=0 | memory_usage.max=833.125
step.max=750 | t_sim.max=0.00015 | t_step.max=1.49265 | min_pressure=100 | max_pressure=469.139 | min_temperature=297.995 | max_temperature=456.806 | memory_usage.max=2369.44
step.max=751 | t_sim.max=0.0001502 | t_step.max=1.37288 | min_pressure=100 | max_pressure=469.128 | min_temperature=297.995 | max_temperature=456.803 | memory_usage.max=2378.44
step.max=752 | t_sim.max=0.0001504 | t_step.max=1.37265 | min_pressure=100 | max_pressure=469.117 | min_temperature=297.995 | max_temperature=456.801 | memory_usage.max=2378.44
step.max=753 | t_sim.max=0.0001506 | t_step.max=1.37292 | min_pressure=100 | max_pressure=469.105 | min_temperature=297.995 | max_temperature=456.798 | memory_usage.max=2378.44
step.max=754 | t_sim.max=0.0001508 | t_step.max=1.38769 | min_pressure=100 | max_pressure=469.094 | min_temperature=297.995 | max_temperature=456.796 | memory_usage.max=2378.44
step.max=755 | t_sim.max=0.000151 | t_step.max=1.37494 | min_pressure=100 | max_pressure=469.083 | min_temperature=297.995 | max_temperature=456.793 | memory_usage.max=2383.56
step.max=756 | t_sim.max=0.0001512 | t_step.max=1.37444 | min_pressure=100 | max_pressure=469.071 | min_temperature=297.995 | max_temperature=456.791 | memory_usage.max=2385.44
step.max=757 | t_sim.max=0.0001514 | t_step.max=1.37384 | min_pressure=100 | max_pressure=469.06 | min_temperature=297.995 | max_temperature=456.788 | memory_usage.max=2387.5
step.max=758 | t_sim.max=0.0001516 | t_step.max=1.37377 | min_pressure=100 | max_pressure=469.049 | min_temperature=297.995 | max_temperature=456.786 | memory_usage.max=2387.5
step.max=759 | t_sim.max=0.0001518 | t_step.max=1.37354 | min_pressure=100 | max_pressure=469.037 | min_temperature=297.995 | max_temperature=456.783 | memory_usage.max=2391
step.max=760 | t_sim.max=0.000152 | t_step.max=1.37357 | min_pressure=100 | max_pressure=469.024 | min_temperature=297.995 | max_temperature=456.78 | memory_usage.max=2391
step.max=761 | t_sim.max=0.0001522 | t_step.max=1.38208 | min_pressure=100 | max_pressure=469.011 | min_temperature=297.995 | max_temperature=456.777 | memory_usage.max=2391
step.max=762 | t_sim.max=0.0001524 | t_step.max=1.37426 | min_pressure=100 | max_pressure=468.998 | min_temperature=297.995 | max_temperature=456.774 | memory_usage.max=2393.38
step.max=763 | t_sim.max=0.0001526 | t_step.max=1.37369 | min_pressure=100 | max_pressure=468.985 | min_temperature=297.995 | max_temperature=456.772 | memory_usage.max=2395
step.max=764 | t_sim.max=0.0001528 | t_step.max=1.37326 | min_pressure=100 | max_pressure=468.973 | min_temperature=297.995 | max_temperature=456.769 | memory_usage.max=2395
step.max=765 | t_sim.max=0.000153 | t_step.max=1.37655 | min_pressure=100 | max_pressure=468.962 | min_temperature=297.995 | max_temperature=456.766 | memory_usage.max=2398.5
step.max=766 | t_sim.max=0.0001532 | t_step.max=1.37358 | min_pressure=100 | max_pressure=468.95 | min_temperature=297.995 | max_temperature=456.764 | memory_usage.max=2401.38
step.max=767 | t_sim.max=0.0001534 | t_step.max=1.37291 | min_pressure=100 | max_pressure=468.939 | min_temperature=297.995 | max_temperature=456.761 | memory_usage.max=2403.69
step.max=768 | t_sim.max=0.0001536 | t_step.max=1.37312 | min_pressure=100 | max_pressure=468.928 | min_temperature=297.995 | max_temperature=456.759 | memory_usage.max=2403.69
step.max=769 | t_sim.max=0.0001538 | t_step.max=1.37445 | min_pressure=100 | max_pressure=468.917 | min_temperature=297.995 | max_temperature=456.756 | memory_usage.max=2407.62
step.max=770 | t_sim.max=0.000154 | t_step.max=1.37314 | min_pressure=100 | max_pressure=468.906 | min_temperature=297.995 | max_temperature=456.754 | memory_usage.max=2410.06
step.max=771 | t_sim.max=0.0001542 | t_step.max=1.37304 | min_pressure=100 | max_pressure=468.894 | min_temperature=297.995 | max_temperature=456.751 | memory_usage.max=2410.69
step.max=772 | t_sim.max=0.0001544 | t_step.max=1.37378 | min_pressure=100 | max_pressure=468.883 | min_temperature=297.995 | max_temperature=456.749 | memory_usage.max=2410.69
step.max=773 | t_sim.max=0.0001546 | t_step.max=1.37388 | min_pressure=100 | max_pressure=468.872 | min_temperature=297.995 | max_temperature=456.747 | memory_usage.max=2414.69
step.max=774 | t_sim.max=0.0001548 | t_step.max=1.37322 | min_pressure=100 | max_pressure=468.861 | min_temperature=297.995 | max_temperature=456.744 | memory_usage.max=2414.69
step.max=775 | t_sim.max=0.000155 | t_step.max=1.37378 | min_pressure=100 | max_pressure=468.851 | min_temperature=297.995 | max_temperature=456.742 | memory_usage.max=2418.62
step.max=776 | t_sim.max=0.0001552 | t_step.max=1.37341 | min_pressure=100 | max_pressure=468.84 | min_temperature=297.995 | max_temperature=456.739 | memory_usage.max=2418.62
step.max=777 | t_sim.max=0.0001554 | t_step.max=1.37374 | min_pressure=100 | max_pressure=468.829 | min_temperature=297.995 | max_temperature=456.737 | memory_usage.max=2422.38
step.max=778 | t_sim.max=0.0001556 | t_step.max=1.37345 | min_pressure=100 | max_pressure=468.818 | min_temperature=297.995 | max_temperature=456.734 | memory_usage.max=2422.38
step.max=779 | t_sim.max=0.0001558 | t_step.max=1.37357 | min_pressure=100 | max_pressure=468.807 | min_temperature=297.995 | max_temperature=456.732 | memory_usage.max=2426.5
step.max=780 | t_sim.max=0.000156 | t_step.max=1.37366 | min_pressure=100 | max_pressure=468.796 | min_temperature=297.995 | max_temperature=456.729 | memory_usage.max=2426.5
step.max=781 | t_sim.max=0.0001562 | t_step.max=1.37289 | min_pressure=100 | max_pressure=468.785 | min_temperature=297.995 | max_temperature=456.727 | memory_usage.max=2430.38
step.max=782 | t_sim.max=0.0001564 | t_step.max=1.37375 | min_pressure=100 | max_pressure=468.774 | min_temperature=297.995 | max_temperature=456.725 | memory_usage.max=2430.38
step.max=783 | t_sim.max=0.0001566 | t_step.max=1.37348 | min_pressure=100 | max_pressure=468.763 | min_temperature=297.995 | max_temperature=456.722 | memory_usage.max=2434.5
step.max=784 | t_sim.max=0.0001568 | t_step.max=1.37305 | min_pressure=100 | max_pressure=468.752 | min_temperature=297.995 | max_temperature=456.72 | memory_usage.max=2434.5
step.max=785 | t_sim.max=0.000157 | t_step.max=1.37308 | min_pressure=100 | max_pressure=468.742 | min_temperature=297.995 | max_temperature=456.717 | memory_usage.max=2438.56
step.max=786 | t_sim.max=0.0001572 | t_step.max=1.37308 | min_pressure=100 | max_pressure=468.731 | min_temperature=297.995 | max_temperature=456.715 | memory_usage.max=2438.56
step.max=787 | t_sim.max=0.0001574 | t_step.max=1.37365 | min_pressure=100 | max_pressure=468.72 | min_temperature=297.995 | max_temperature=456.713 | memory_usage.max=2442.69
step.max=788 | t_sim.max=0.0001576 | t_step.max=1.37345 | min_pressure=100 | max_pressure=468.709 | min_temperature=297.995 | max_temperature=456.71 | memory_usage.max=2442.69
step.max=789 | t_sim.max=0.0001578 | t_step.max=1.3735 | min_pressure=100 | max_pressure=468.698 | min_temperature=297.995 | max_temperature=456.708 | memory_usage.max=2446.81
step.max=790 | t_sim.max=0.000158 | t_step.max=1.3732 | min_pressure=100 | max_pressure=468.687 | min_temperature=297.995 | max_temperature=456.705 | memory_usage.max=2446.81
step.max=791 | t_sim.max=0.0001582 | t_step.max=1.39009 | min_pressure=100 | max_pressure=468.677 | min_temperature=297.995 | max_temperature=456.703 | memory_usage.max=2446.81
step.max=792 | t_sim.max=0.0001584 | t_step.max=1.37382 | min_pressure=100 | max_pressure=468.666 | min_temperature=297.995 | max_temperature=456.701 | memory_usage.max=2452.88
step.max=793 | t_sim.max=0.0001586 | t_step.max=1.37275 | min_pressure=100 | max_pressure=468.655 | min_temperature=297.995 | max_temperature=456.698 | memory_usage.max=2452.88
step.max=794 | t_sim.max=0.0001588 | t_step.max=1.37372 | min_pressure=100 | max_pressure=468.644 | min_temperature=297.995 | max_temperature=456.696 | memory_usage.max=2456.69
step.max=795 | t_sim.max=0.000159 | t_step.max=1.38035 | min_pressure=100 | max_pressure=468.634 | min_temperature=297.995 | max_temperature=456.693 | memory_usage.max=2456.69
step.max=796 | t_sim.max=0.0001592 | t_step.max=1.37333 | min_pressure=100 | max_pressure=468.623 | min_temperature=297.995 | max_temperature=456.691 | memory_usage.max=2460.62
step.max=797 | t_sim.max=0.0001594 | t_step.max=1.37365 | min_pressure=100 | max_pressure=468.612 | min_temperature=297.995 | max_temperature=456.689 | memory_usage.max=2461
step.max=798 | t_sim.max=0.0001596 | t_step.max=1.37336 | min_pressure=100 | max_pressure=468.602 | min_temperature=297.995 | max_temperature=456.686 | memory_usage.max=2463.38
step.max=799 | t_sim.max=0.0001598 | t_step.max=1.37287 | min_pressure=100 | max_pressure=468.591 | min_temperature=297.995 | max_temperature=456.684 | memory_usage.max=2463.38
step.max=800 | t_sim.max=0.00016 | t_step.max=1.49374 | min_pressure=100 | max_pressure=468.58 | min_temperature=297.995 | max_temperature=456.681 | memory_usage.max=2467.19
step.max=801 | t_sim.max=0.0001602 | t_step.max=1.37259 | min_pressure=100 | max_pressure=468.57 | min_temperature=297.995 | max_temperature=456.679 | memory_usage.max=2475.75
step.max=802 | t_sim.max=0.0001604 | t_step.max=1.37449 | min_pressure=100 | max_pressure=468.559 | min_temperature=297.995 | max_temperature=456.677 | memory_usage.max=2475.75
step.max=803 | t_sim.max=0.0001606 | t_step.max=1.3744 | min_pressure=100 | max_pressure=468.548 | min_temperature=297.995 | max_temperature=456.674 | memory_usage.max=2476.75
step.max=804 | t_sim.max=0.0001608 | t_step.max=1.3768 | min_pressure=100 | max_pressure=468.538 | min_temperature=297.995 | max_temperature=456.672 | memory_usage.max=2476.75
step.max=805 | t_sim.max=0.000161 | t_step.max=1.37469 | min_pressure=100 | max_pressure=468.527 | min_temperature=297.995 | max_temperature=456.67 | memory_usage.max=2480.06
step.max=806 | t_sim.max=0.0001612 | t_step.max=1.37499 | min_pressure=100 | max_pressure=468.517 | min_temperature=297.995 | max_temperature=456.667 | memory_usage.max=2480.88
step.max=807 | t_sim.max=0.0001614 | t_step.max=1.37387 | min_pressure=100 | max_pressure=468.506 | min_temperature=297.995 | max_temperature=456.665 | memory_usage.max=2484
step.max=808 | t_sim.max=0.0001616 | t_step.max=1.37406 | min_pressure=100 | max_pressure=468.495 | min_temperature=297.995 | max_temperature=456.663 | memory_usage.max=2484
step.max=809 | t_sim.max=0.0001618 | t_step.max=1.37456 | min_pressure=100 | max_pressure=468.485 | min_temperature=297.995 | max_temperature=456.66 | memory_usage.max=2488.12
step.max=810 | t_sim.max=0.000162 | t_step.max=1.37369 | min_pressure=100 | max_pressure=468.474 | min_temperature=297.995 | max_temperature=456.658 | memory_usage.max=2488.12
step.max=811 | t_sim.max=0.0001622 | t_step.max=1.37366 | min_pressure=100 | max_pressure=468.464 | min_temperature=297.995 | max_temperature=456.656 | memory_usage.max=2488.12
step.max=812 | t_sim.max=0.0001624 | t_step.max=1.3742 | min_pressure=100 | max_pressure=468.453 | min_temperature=297.995 | max_temperature=456.653 | memory_usage.max=2491.69
step.max=813 | t_sim.max=0.0001626 | t_step.max=1.37461 | min_pressure=100 | max_pressure=468.443 | min_temperature=297.995 | max_temperature=456.651 | memory_usage.max=2491.69
step.max=814 | t_sim.max=0.0001628 | t_step.max=1.37457 | min_pressure=100 | max_pressure=468.432 | min_temperature=297.995 | max_temperature=456.649 | memory_usage.max=2495.56
step.max=815 | t_sim.max=0.000163 | t_step.max=1.37376 | min_pressure=100 | max_pressure=468.422 | min_temperature=297.995 | max_temperature=456.646 | memory_usage.max=2495.56
step.max=816 | t_sim.max=0.0001632 | t_step.max=1.37384 | min_pressure=100 | max_pressure=468.411 | min_temperature=297.995 | max_temperature=456.644 | memory_usage.max=2495.56
step.max=817 | t_sim.max=0.0001634 | t_step.max=1.37503 | min_pressure=100 | max_pressure=468.401 | min_temperature=297.995 | max_temperature=456.642 | memory_usage.max=2499.69
step.max=818 | t_sim.max=0.0001636 | t_step.max=1.37509 | min_pressure=100 | max_pressure=468.39 | min_temperature=297.995 | max_temperature=456.639 | memory_usage.max=2499.69
step.max=819 | t_sim.max=0.0001638 | t_step.max=1.37462 | min_pressure=100 | max_pressure=468.38 | min_temperature=297.995 | max_temperature=456.637 | memory_usage.max=2503.75
step.max=820 | t_sim.max=0.000164 | t_step.max=1.37406 | min_pressure=100 | max_pressure=468.369 | min_temperature=297.995 | max_temperature=456.635 | memory_usage.max=2503.75
step.max=821 | t_sim.max=0.0001642 | t_step.max=1.37414 | min_pressure=100 | max_pressure=468.359 | min_temperature=297.995 | max_temperature=456.632 | memory_usage.max=2507.88
step.max=822 | t_sim.max=0.0001644 | t_step.max=1.374 | min_pressure=100 | max_pressure=468.349 | min_temperature=297.995 | max_temperature=456.63 | memory_usage.max=2507.88
step.max=823 | t_sim.max=0.0001646 | t_step.max=1.37395 | min_pressure=100 | max_pressure=468.338 | min_temperature=297.995 | max_temperature=456.628 | memory_usage.max=2512
step.max=824 | t_sim.max=0.0001648 | t_step.max=1.3741 | min_pressure=100 | max_pressure=468.328 | min_temperature=297.995 | max_temperature=456.625 | memory_usage.max=2512
step.max=825 | t_sim.max=0.000165 | t_step.max=1.37403 | min_pressure=100 | max_pressure=468.317 | min_temperature=297.995 | max_temperature=456.623 | memory_usage.max=2516.12
step.max=826 | t_sim.max=0.0001652 | t_step.max=1.37475 | min_pressure=100 | max_pressure=468.307 | min_temperature=297.995 | max_temperature=456.621 | memory_usage.max=2516.12
step.max=827 | t_sim.max=0.0001654 | t_step.max=1.37383 | min_pressure=100 | max_pressure=468.297 | min_temperature=297.995 | max_temperature=456.618 | memory_usage.max=2520.25
step.max=828 | t_sim.max=0.0001656 | t_step.max=1.3898 | min_pressure=100 | max_pressure=468.286 | min_temperature=297.995 | max_temperature=456.616 | memory_usage.max=2520.25
step.max=829 | t_sim.max=0.0001658 | t_step.max=1.37378 | min_pressure=100 | max_pressure=468.276 | min_temperature=297.995 | max_temperature=456.614 | memory_usage.max=2524.12
step.max=830 | t_sim.max=0.000166 | t_step.max=1.38133 | min_pressure=100 | max_pressure=468.266 | min_temperature=297.995 | max_temperature=456.612 | memory_usage.max=2524.12
step.max=831 | t_sim.max=0.0001662 | t_step.max=1.37438 | min_pressure=100 | max_pressure=468.255 | min_temperature=297.995 | max_temperature=456.609 | memory_usage.max=2528.38
step.max=832 | t_sim.max=0.0001664 | t_step.max=1.37466 | min_pressure=100 | max_pressure=468.245 | min_temperature=297.995 | max_temperature=456.607 | memory_usage.max=2529
step.max=833 | t_sim.max=0.0001666 | t_step.max=1.37422 | min_pressure=100 | max_pressure=468.235 | min_temperature=297.995 | max_temperature=456.605 | memory_usage.max=2532.06
step.max=834 | t_sim.max=0.0001668 | t_step.max=1.37673 | min_pressure=100 | max_pressure=468.225 | min_temperature=297.995 | max_temperature=456.602 | memory_usage.max=2532.06
step.max=835 | t_sim.max=0.000167 | t_step.max=1.37438 | min_pressure=100 | max_pressure=468.214 | min_temperature=297.995 | max_temperature=456.6 | memory_usage.max=2536.56
step.max=836 | t_sim.max=0.0001672 | t_step.max=1.37322 | min_pressure=100 | max_pressure=468.204 | min_temperature=297.995 | max_temperature=456.598 | memory_usage.max=2537.69
step.max=837 | t_sim.max=0.0001674 | t_step.max=1.37276 | min_pressure=100 | max_pressure=468.194 | min_temperature=297.995 | max_temperature=456.596 | memory_usage.max=2537.69
step.max=838 | t_sim.max=0.0001676 | t_step.max=1.3734 | min_pressure=100 | max_pressure=468.184 | min_temperature=297.995 | max_temperature=456.593 | memory_usage.max=2541.81
step.max=839 | t_sim.max=0.0001678 | t_step.max=1.37636 | min_pressure=100 | max_pressure=468.173 | min_temperature=297.995 | max_temperature=456.591 | memory_usage.max=2541.81
step.max=840 | t_sim.max=0.000168 | t_step.max=1.37385 | min_pressure=100 | max_pressure=468.163 | min_temperature=297.995 | max_temperature=456.589 | memory_usage.max=2545.44
step.max=841 | t_sim.max=0.0001682 | t_step.max=1.37359 | min_pressure=100 | max_pressure=468.153 | min_temperature=297.995 | max_temperature=456.586 | memory_usage.max=2545.44
step.max=842 | t_sim.max=0.0001684 | t_step.max=1.3743 | min_pressure=100 | max_pressure=468.143 | min_temperature=297.995 | max_temperature=456.584 | memory_usage.max=2549.38
step.max=843 | t_sim.max=0.0001686 | t_step.max=1.375 | min_pressure=100 | max_pressure=468.133 | min_temperature=297.995 | max_temperature=456.582 | memory_usage.max=2549.38
step.max=844 | t_sim.max=0.0001688 | t_step.max=1.37424 | min_pressure=100 | max_pressure=468.122 | min_temperature=297.995 | max_temperature=456.58 | memory_usage.max=2554.06
step.max=845 | t_sim.max=0.000169 | t_step.max=1.37408 | min_pressure=100 | max_pressure=468.112 | min_temperature=297.995 | max_temperature=456.577 | memory_usage.max=2554.06
step.max=846 | t_sim.max=0.0001692 | t_step.max=1.37524 | min_pressure=100 | max_pressure=468.102 | min_temperature=297.995 | max_temperature=456.575 | memory_usage.max=2556
step.max=847 | t_sim.max=0.0001694 | t_step.max=1.37454 | min_pressure=100 | max_pressure=468.092 | min_temperature=297.995 | max_temperature=456.573 | memory_usage.max=2556
step.max=848 | t_sim.max=0.0001696 | t_step.max=1.37405 | min_pressure=100 | max_pressure=468.082 | min_temperature=297.995 | max_temperature=456.571 | memory_usage.max=2560.06
step.max=849 | t_sim.max=0.0001698 | t_step.max=1.3741 | min_pressure=100 | max_pressure=468.072 | min_temperature=297.995 | max_temperature=456.568 | memory_usage.max=2563.62
step.max=850 | t_sim.max=0.00017 | t_step.max=1.49206 | min_pressure=100 | max_pressure=468.062 | min_temperature=297.995 | max_temperature=456.566 | memory_usage.max=2563.62
step.max=851 | t_sim.max=0.0001702 | t_step.max=1.37273 | min_pressure=100 | max_pressure=468.052 | min_temperature=297.995 | max_temperature=456.564 | memory_usage.max=2572.12
step.max=852 | t_sim.max=0.0001704 | t_step.max=1.37274 | min_pressure=100 | max_pressure=468.041 | min_temperature=297.995 | max_temperature=456.562 | memory_usage.max=2572.12
step.max=853 | t_sim.max=0.0001706 | t_step.max=1.37295 | min_pressure=100 | max_pressure=468.031 | min_temperature=297.995 | max_temperature=456.56 | memory_usage.max=2572.12
step.max=854 | t_sim.max=0.0001708 | t_step.max=1.37386 | min_pressure=100 | max_pressure=468.021 | min_temperature=297.995 | max_temperature=456.557 | memory_usage.max=2576
step.max=855 | t_sim.max=0.000171 | t_step.max=1.37373 | min_pressure=100 | max_pressure=468.011 | min_temperature=297.995 | max_temperature=456.555 | memory_usage.max=2576
step.max=856 | t_sim.max=0.0001712 | t_step.max=1.37385 | min_pressure=100 | max_pressure=468.001 | min_temperature=297.995 | max_temperature=456.553 | memory_usage.max=2576
step.max=857 | t_sim.max=0.0001714 | t_step.max=1.37363 | min_pressure=100 | max_pressure=467.991 | min_temperature=297.995 | max_temperature=456.551 | memory_usage.max=2580.12
step.max=858 | t_sim.max=0.0001716 | t_step.max=1.37351 | min_pressure=100 | max_pressure=467.981 | min_temperature=297.995 | max_temperature=456.548 | memory_usage.max=2580.12
step.max=859 | t_sim.max=0.0001718 | t_step.max=1.37318 | min_pressure=100 | max_pressure=467.971 | min_temperature=297.995 | max_temperature=456.546 | memory_usage.max=2584.19
step.max=860 | t_sim.max=0.000172 | t_step.max=1.37355 | min_pressure=100 | max_pressure=467.961 | min_temperature=297.995 | max_temperature=456.544 | memory_usage.max=2584.19
step.max=861 | t_sim.max=0.0001722 | t_step.max=1.37459 | min_pressure=100 | max_pressure=467.951 | min_temperature=297.995 | max_temperature=456.542 | memory_usage.max=2584.19
step.max=862 | t_sim.max=0.0001724 | t_step.max=1.37364 | min_pressure=100 | max_pressure=467.941 | min_temperature=297.995 | max_temperature=456.54 | memory_usage.max=2588.31
step.max=863 | t_sim.max=0.0001726 | t_step.max=1.37351 | min_pressure=100 | max_pressure=467.931 | min_temperature=297.995 | max_temperature=456.537 | memory_usage.max=2588.31
step.max=864 | t_sim.max=0.0001728 | t_step.max=1.37347 | min_pressure=100 | max_pressure=467.921 | min_temperature=297.995 | max_temperature=456.535 | memory_usage.max=2592.44
step.max=865 | t_sim.max=0.000173 | t_step.max=1.3902 | min_pressure=100 | max_pressure=467.911 | min_temperature=297.995 | max_temperature=456.533 | memory_usage.max=2592.44
step.max=866 | t_sim.max=0.0001732 | t_step.max=1.37485 | min_pressure=100 | max_pressure=467.901 | min_temperature=297.995 | max_temperature=456.531 | memory_usage.max=2596.12
step.max=867 | t_sim.max=0.0001734 | t_step.max=1.37509 | min_pressure=100 | max_pressure=467.891 | min_temperature=297.995 | max_temperature=456.528 | memory_usage.max=2596.12
step.max=868 | t_sim.max=0.0001736 | t_step.max=1.37457 | min_pressure=100 | max_pressure=467.882 | min_temperature=297.995 | max_temperature=456.526 | memory_usage.max=2599.12
step.max=869 | t_sim.max=0.0001738 | t_step.max=1.37709 | min_pressure=100 | max_pressure=467.872 | min_temperature=297.995 | max_temperature=456.524 | memory_usage.max=2599.12
step.max=870 | t_sim.max=0.000174 | t_step.max=1.37574 | min_pressure=100 | max_pressure=467.862 | min_temperature=297.995 | max_temperature=456.522 | memory_usage.max=2604.19
step.max=871 | t_sim.max=0.0001742 | t_step.max=1.37557 | min_pressure=100 | max_pressure=467.852 | min_temperature=297.995 | max_temperature=456.52 | memory_usage.max=2605
step.max=872 | t_sim.max=0.0001744 | t_step.max=1.3756 | min_pressure=100 | max_pressure=467.842 | min_temperature=297.995 | max_temperature=456.518 | memory_usage.max=2605
step.max=873 | t_sim.max=0.0001746 | t_step.max=1.38179 | min_pressure=100 | max_pressure=467.832 | min_temperature=297.995 | max_temperature=456.515 | memory_usage.max=2608.81
step.max=874 | t_sim.max=0.0001748 | t_step.max=1.37589 | min_pressure=100 | max_pressure=467.822 | min_temperature=297.995 | max_temperature=456.513 | memory_usage.max=2612.44
step.max=875 | t_sim.max=0.000175 | t_step.max=1.37566 | min_pressure=100 | max_pressure=467.812 | min_temperature=297.995 | max_temperature=456.511 | memory_usage.max=2614
step.max=876 | t_sim.max=0.0001752 | t_step.max=1.3761 | min_pressure=100 | max_pressure=467.803 | min_temperature=297.995 | max_temperature=456.509 | memory_usage.max=2614
step.max=877 | t_sim.max=0.0001754 | t_step.max=1.37501 | min_pressure=100 | max_pressure=467.793 | min_temperature=297.995 | max_temperature=456.507 | memory_usage.max=2616.94
step.max=878 | t_sim.max=0.0001756 | t_step.max=1.37768 | min_pressure=100 | max_pressure=467.783 | min_temperature=297.995 | max_temperature=456.504 | memory_usage.max=2616.94
step.max=879 | t_sim.max=0.0001758 | t_step.max=1.3748 | min_pressure=100 | max_pressure=467.773 | min_temperature=297.995 | max_temperature=456.502 | memory_usage.max=2621.06
step.max=880 | t_sim.max=0.000176 | t_step.max=1.3744 | min_pressure=100 | max_pressure=467.763 | min_temperature=297.995 | max_temperature=456.5 | memory_usage.max=2621.06
step.max=881 | t_sim.max=0.0001762 | t_step.max=1.37471 | min_pressure=100 | max_pressure=467.754 | min_temperature=297.995 | max_temperature=456.498 | memory_usage.max=2624.69
step.max=882 | t_sim.max=0.0001764 | t_step.max=1.37534 | min_pressure=100 | max_pressure=467.744 | min_temperature=297.995 | max_temperature=456.496 | memory_usage.max=2624.69
step.max=883 | t_sim.max=0.0001766 | t_step.max=1.37449 | min_pressure=100 | max_pressure=467.734 | min_temperature=297.995 | max_temperature=456.494 | memory_usage.max=2630.06
step.max=884 | t_sim.max=0.0001768 | t_step.max=1.37558 | min_pressure=100 | max_pressure=467.724 | min_temperature=297.995 | max_temperature=456.491 | memory_usage.max=2631.94
step.max=885 | t_sim.max=0.000177 | t_step.max=1.37556 | min_pressure=100 | max_pressure=467.714 | min_temperature=297.995 | max_temperature=456.489 | memory_usage.max=2631.94
step.max=886 | t_sim.max=0.0001772 | t_step.max=1.37564 | min_pressure=100 | max_pressure=467.705 | min_temperature=297.995 | max_temperature=456.487 | memory_usage.max=2631.94
step.max=887 | t_sim.max=0.0001774 | t_step.max=1.37554 | min_pressure=100 | max_pressure=467.695 | min_temperature=297.995 | max_temperature=456.485 | memory_usage.max=2636
step.max=888 | t_sim.max=0.0001776 | t_step.max=1.37569 | min_pressure=100 | max_pressure=467.685 | min_temperature=297.995 | max_temperature=456.483 | memory_usage.max=2639.56
