Running ./shock1d.py

Starting from step 0
--------------------------------------------------------------------------
By default, for Open MPI 4.0 and later, infiniband ports on a device
are not used by default.  The intent is to use UCX for these devices.
You can override this policy by setting the btl_openib_allow_ib MCA parameter
to true.

  Local host:              lassen408
  Local adapter:           mlx5_1
  Local port:              1

--------------------------------------------------------------------------
--------------------------------------------------------------------------
WARNING: There was an error initializing an OpenFabrics device.

  Local host:   lassen408
  Local device: mlx5_1
--------------------------------------------------------------------------
[lassen408:96652] mca_base_component_repository_open: unable to open mca_pml_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
[1613769725.903792] [lassen408:96652:0]         mxm.c:196  MXM  WARN  The 'ulimit -s' on the system is set to 'unlimited'. This may have negative performance implications. Please set the stack size to the default value (10240) 
[lassen408:96652] mca_base_component_repository_open: unable to open mca_coll_ibm: libcollectives.so.3: cannot open shared object file: No such file or directory (ignored)
[lassen408:96652] mca_base_component_repository_open: unable to open mca_osc_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
Shock capturing parameters: alpha 0.1, s0 -11.0, kappa 0.5
Time step estimate 4.2819136230110855e-07

Viscous timestep estimate 2.856253464975275e-07

4482 elements
rank 0: sent all mesh partitions
Making discretization
Initializing soln.
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'pressure': 'Pa'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'temperature': 'K'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'mass': 'kg/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'energy': 'J/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'momentum': 'kg*m/s/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
./shock1d.py:335: DeprecationWarning: DGDiscretizationWithBoundaries.order is deprecated, consider using the orders of element groups instead. 'order' will go away in 2021.
  visualizer = make_visualizer(discr, discr.order)
Initialization for Case(y0euler)
===
Num 2d order-1 elements: 4482
Num global elements: 4482
Timestep:        4e-07
Final time:      0.0003
CFL:             1.0
Constant CFL:    False
Initialization:  pseudoY0
EOS:             IdealSingleGas

Stepping.
Status: step=0 t=0
------- P(100, 438)
------- T(298, 450)
------- dt=4e-07 cfl=1.0
------- errors=0.00165, 793, 1.13, 0
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
step.max=0 | t_sim.max=0 | t_step.max=4.64781 | min_pressure=0 | max_pressure=0 | min_temperature=0 | max_temperature=0 | memory_usage.max=833.125
step.max=265 | t_sim.max=0.000106 | t_step.max=1.36555 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1425.56
step.max=266 | t_sim.max=0.0001064 | t_step.max=1.3665 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1425.56
step.max=267 | t_sim.max=0.0001068 | t_step.max=1.36648 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1429.38
step.max=268 | t_sim.max=0.0001072 | t_step.max=1.36583 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1429.38
step.max=269 | t_sim.max=0.0001076 | t_step.max=1.36549 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1433.5
step.max=270 | t_sim.max=0.000108 | t_step.max=1.36569 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1433.5
step.max=271 | t_sim.max=0.0001084 | t_step.max=1.36659 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1437.62
step.max=272 | t_sim.max=0.0001088 | t_step.max=1.36565 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1439.19
step.max=273 | t_sim.max=0.0001092 | t_step.max=1.36622 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1440.06
step.max=274 | t_sim.max=0.0001096 | t_step.max=1.38247 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1440.06
step.max=275 | t_sim.max=0.00011 | t_step.max=1.36589 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1444.62
step.max=276 | t_sim.max=0.0001104 | t_step.max=1.36661 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1446.75
step.max=277 | t_sim.max=0.0001108 | t_step.max=1.36531 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1446.75
step.max=278 | t_sim.max=0.0001112 | t_step.max=1.36512 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1450.88
step.max=279 | t_sim.max=0.0001116 | t_step.max=1.36566 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1450.88
step.max=280 | t_sim.max=0.000112 | t_step.max=1.36551 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1454.19
step.max=281 | t_sim.max=0.0001124 | t_step.max=1.36595 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1454.19
step.max=282 | t_sim.max=0.0001128 | t_step.max=1.36542 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1458.31
step.max=283 | t_sim.max=0.0001132 | t_step.max=1.36557 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1458.31
step.max=284 | t_sim.max=0.0001136 | t_step.max=1.36576 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1462.44
step.max=285 | t_sim.max=0.000114 | t_step.max=1.37243 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1462.44
step.max=286 | t_sim.max=0.0001144 | t_step.max=1.36537 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1467.19
step.max=287 | t_sim.max=0.0001148 | t_step.max=1.36547 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1467.56
step.max=288 | t_sim.max=0.0001152 | t_step.max=1.36675 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1469.88
step.max=289 | t_sim.max=0.0001156 | t_step.max=1.36538 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1469.88
step.max=290 | t_sim.max=0.000116 | t_step.max=1.36556 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1473.38
step.max=291 | t_sim.max=0.0001164 | t_step.max=1.36504 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1473.38
step.max=292 | t_sim.max=0.0001168 | t_step.max=1.36507 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1477.5
step.max=293 | t_sim.max=0.0001172 | t_step.max=1.36722 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1477.5
step.max=294 | t_sim.max=0.0001176 | t_step.max=1.3651 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1481.5
step.max=295 | t_sim.max=0.000118 | t_step.max=1.36541 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1481.5
step.max=296 | t_sim.max=0.0001184 | t_step.max=1.36657 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1485.12
step.max=297 | t_sim.max=0.0001188 | t_step.max=1.36566 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1485.12
step.max=298 | t_sim.max=0.0001192 | t_step.max=1.36555 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1489.19
step.max=299 | t_sim.max=0.0001196 | t_step.max=1.36501 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1489.19
step.max=300 | t_sim.max=0.00012 | t_step.max=1.50827 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1493.31
step.max=301 | t_sim.max=0.0001204 | t_step.max=1.36451 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1502.38
step.max=302 | t_sim.max=0.0001208 | t_step.max=1.36462 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1502.38
step.max=303 | t_sim.max=0.0001212 | t_step.max=1.36605 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1502.38
step.max=304 | t_sim.max=0.0001216 | t_step.max=1.36569 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1504.12
step.max=305 | t_sim.max=0.000122 | t_step.max=1.36554 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1504.12
step.max=306 | t_sim.max=0.0001224 | t_step.max=1.36453 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1508.25
step.max=307 | t_sim.max=0.0001228 | t_step.max=1.36568 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1508.25
step.max=308 | t_sim.max=0.0001232 | t_step.max=1.36563 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1512.19
step.max=309 | t_sim.max=0.0001236 | t_step.max=1.36483 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1512.19
step.max=310 | t_sim.max=0.000124 | t_step.max=1.36564 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1515.44
step.max=311 | t_sim.max=0.0001244 | t_step.max=1.38221 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1515.44
step.max=312 | t_sim.max=0.0001248 | t_step.max=1.36673 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1517.38
step.max=313 | t_sim.max=0.0001252 | t_step.max=1.36677 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1518.38
step.max=314 | t_sim.max=0.0001256 | t_step.max=1.36815 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1518.38
step.max=315 | t_sim.max=0.000126 | t_step.max=1.36625 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1523.62
step.max=316 | t_sim.max=0.0001264 | t_step.max=1.37323 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1524
step.max=317 | t_sim.max=0.0001268 | t_step.max=1.36588 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1525.69
step.max=318 | t_sim.max=0.0001272 | t_step.max=1.36653 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1528.88
step.max=319 | t_sim.max=0.0001276 | t_step.max=1.3696 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1528.88
step.max=320 | t_sim.max=0.000128 | t_step.max=1.36555 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1533.06
step.max=321 | t_sim.max=0.0001284 | t_step.max=1.36555 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1533.06
step.max=322 | t_sim.max=0.0001288 | t_step.max=1.37075 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1537.19
step.max=323 | t_sim.max=0.0001292 | t_step.max=1.36516 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1539.25
step.max=324 | t_sim.max=0.0001296 | t_step.max=1.36584 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1539.31
step.max=325 | t_sim.max=0.00013 | t_step.max=1.36642 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1543
step.max=326 | t_sim.max=0.0001304 | t_step.max=1.36574 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1543.06
step.max=327 | t_sim.max=0.0001308 | t_step.max=1.3653 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1543.06
step.max=328 | t_sim.max=0.0001312 | t_step.max=1.36575 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1547.12
step.max=329 | t_sim.max=0.0001316 | t_step.max=1.36775 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1547.19
step.max=330 | t_sim.max=0.000132 | t_step.max=1.36514 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1551.31
step.max=331 | t_sim.max=0.0001324 | t_step.max=1.36483 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1555
step.max=332 | t_sim.max=0.0001328 | t_step.max=1.36492 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1555
step.max=333 | t_sim.max=0.0001332 | t_step.max=1.36532 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1555
step.max=334 | t_sim.max=0.0001336 | t_step.max=1.36542 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1559.12
step.max=335 | t_sim.max=0.000134 | t_step.max=1.36654 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1559.12
step.max=336 | t_sim.max=0.0001344 | t_step.max=1.36564 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1564.75
step.max=337 | t_sim.max=0.0001348 | t_step.max=1.3654 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1565.69
step.max=338 | t_sim.max=0.0001352 | t_step.max=1.36609 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1565.69
step.max=339 | t_sim.max=0.0001356 | t_step.max=1.36517 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1569.81
step.max=340 | t_sim.max=0.000136 | t_step.max=1.36519 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1569.81
step.max=341 | t_sim.max=0.0001364 | t_step.max=1.36589 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1573.94
step.max=342 | t_sim.max=0.0001368 | t_step.max=1.36555 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1573.94
step.max=343 | t_sim.max=0.0001372 | t_step.max=1.3651 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1577.69
step.max=344 | t_sim.max=0.0001376 | t_step.max=1.36552 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1577.69
step.max=345 | t_sim.max=0.000138 | t_step.max=1.36551 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1581.69
step.max=346 | t_sim.max=0.0001384 | t_step.max=1.36558 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1581.69
step.max=347 | t_sim.max=0.0001388 | t_step.max=1.36531 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1585.75
step.max=348 | t_sim.max=0.0001392 | t_step.max=1.3658 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1585.75
step.max=349 | t_sim.max=0.0001396 | t_step.max=1.36511 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1588.88
step.max=350 | t_sim.max=0.00014 | t_step.max=1.38186 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1591.94
step.max=351 | t_sim.max=0.0001404 | t_step.max=1.36535 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1592.25
step.max=352 | t_sim.max=0.0001408 | t_step.max=1.36498 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1594.5
step.max=353 | t_sim.max=0.0001412 | t_step.max=1.3652 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1594.5
step.max=354 | t_sim.max=0.0001416 | t_step.max=1.37238 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1598.62
step.max=355 | t_sim.max=0.000142 | t_step.max=1.36599 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1601.25
step.max=356 | t_sim.max=0.0001424 | t_step.max=1.36571 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1602.06
step.max=357 | t_sim.max=0.0001428 | t_step.max=1.36511 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1602.06
step.max=358 | t_sim.max=0.0001432 | t_step.max=1.36536 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1605.81
step.max=359 | t_sim.max=0.0001436 | t_step.max=1.36515 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1605.81
step.max=360 | t_sim.max=0.000144 | t_step.max=1.36637 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1609.94
step.max=361 | t_sim.max=0.0001444 | t_step.max=1.36512 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1609.94
step.max=362 | t_sim.max=0.0001448 | t_step.max=1.36554 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1613.69
step.max=363 | t_sim.max=0.0001452 | t_step.max=1.3658 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1613.69
step.max=364 | t_sim.max=0.0001456 | t_step.max=1.36497 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1617.44
step.max=365 | t_sim.max=0.000146 | t_step.max=1.36499 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1617.44
step.max=366 | t_sim.max=0.0001464 | t_step.max=1.36632 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1621.56
step.max=367 | t_sim.max=0.0001468 | t_step.max=1.36519 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1625.06
step.max=368 | t_sim.max=0.0001472 | t_step.max=1.3649 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1625.44
step.max=369 | t_sim.max=0.0001476 | t_step.max=1.36484 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1627.5
step.max=370 | t_sim.max=0.000148 | t_step.max=1.36637 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1627.5
step.max=371 | t_sim.max=0.0001484 | t_step.max=1.36508 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1631.62
step.max=372 | t_sim.max=0.0001488 | t_step.max=1.36518 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1631.62
step.max=373 | t_sim.max=0.0001492 | t_step.max=1.36544 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1635.75
step.max=374 | t_sim.max=0.0001496 | t_step.max=1.36504 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1635.75
step.max=375 | t_sim.max=0.00015 | t_step.max=1.36506 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1639.31
step.max=376 | t_sim.max=0.0001504 | t_step.max=1.36535 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1639.31
step.max=377 | t_sim.max=0.0001508 | t_step.max=1.36546 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1643.44
step.max=378 | t_sim.max=0.0001512 | t_step.max=1.36562 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1643.44
step.max=379 | t_sim.max=0.0001516 | t_step.max=1.36561 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1647.56
step.max=380 | t_sim.max=0.000152 | t_step.max=1.36556 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1650.25
step.max=381 | t_sim.max=0.0001524 | t_step.max=1.36495 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1650.25
step.max=382 | t_sim.max=0.0001528 | t_step.max=1.36555 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1653.88
step.max=383 | t_sim.max=0.0001532 | t_step.max=1.36538 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1653.88
step.max=384 | t_sim.max=0.0001536 | t_step.max=1.38183 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1658
step.max=385 | t_sim.max=0.000154 | t_step.max=1.37322 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1658.88
step.max=386 | t_sim.max=0.0001544 | t_step.max=1.36622 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1661.94
step.max=387 | t_sim.max=0.0001548 | t_step.max=1.36559 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1662.44
step.max=388 | t_sim.max=0.0001552 | t_step.max=1.36548 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1665.38
step.max=389 | t_sim.max=0.0001556 | t_step.max=1.36543 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1665.38
step.max=390 | t_sim.max=0.000156 | t_step.max=1.36504 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1669.44
step.max=391 | t_sim.max=0.0001564 | t_step.max=1.36715 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1669.44
step.max=392 | t_sim.max=0.0001568 | t_step.max=1.36542 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1673.56
step.max=393 | t_sim.max=0.0001572 | t_step.max=1.36495 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1673.56
step.max=394 | t_sim.max=0.0001576 | t_step.max=1.36561 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1677
step.max=395 | t_sim.max=0.000158 | t_step.max=1.36636 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1677
step.max=396 | t_sim.max=0.0001584 | t_step.max=1.36533 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1681
step.max=397 | t_sim.max=0.0001588 | t_step.max=1.36507 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1681
step.max=398 | t_sim.max=0.0001592 | t_step.max=1.36588 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1685.12
step.max=399 | t_sim.max=0.0001596 | t_step.max=1.36507 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1686.12
step.max=400 | t_sim.max=0.00016 | t_step.max=1.48724 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1687.5
step.max=401 | t_sim.max=0.0001604 | t_step.max=1.36464 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1695.81
step.max=402 | t_sim.max=0.0001608 | t_step.max=1.3647 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1695.81
step.max=403 | t_sim.max=0.0001612 | t_step.max=1.3648 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1695.81
step.max=404 | t_sim.max=0.0001616 | t_step.max=1.3652 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1695.81
step.max=405 | t_sim.max=0.000162 | t_step.max=1.36488 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1699.94
step.max=406 | t_sim.max=0.0001624 | t_step.max=1.36474 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1703.38
step.max=407 | t_sim.max=0.0001628 | t_step.max=1.36609 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1703.38
step.max=408 | t_sim.max=0.0001632 | t_step.max=1.36556 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1703.38
step.max=409 | t_sim.max=0.0001636 | t_step.max=1.36474 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1707.5
step.max=410 | t_sim.max=0.000164 | t_step.max=1.36536 | min_pressure=inf | max_pressure=-inf | min_temperature=inf | max_temperature=-inf | memory_usage.max=1707.5
